序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
17,600703,三安光电,10.014727592468262,14.94,3119929856,74535939781.38,74535938242.56,4.286534309387207,403343830,094457,094457,0,4/2,1,光学光电,20260422
18,603618,杭电股份,10.019268035888672,28.55,2034629392,19738773836.8,19738773836.8,10.809316635131836,120371939,094946,095328,1,1/1,1,电网设备,20260422
19,688048,长光华芯,19.999357223510742,372.91,7984020992,65736553544.130005,65736553544.130005,12.509422302246094,111567586,095026,133023,4,1/1,1,半导体,20260422
20,000751,锌业股份,10.086956977844238,6.33,860062352,8924469371.07,10226941647.36,9.8588228225708,122389777,095039,095039,0,1/1,1,工业金属,20260422
21,603318,水发燃气,10.058479309082031,9.41,882302608,4319857394.84,5219474962.56,21.012771606445312,17340748,095234,130943,5,3/2,1,燃气Ⅱ,20260422
22,600184,光电股份,10.0,25.85,864954560,15063505047.800001,15063505151.2,5.909364700317383,102687884,095710,095710,0,3/2,1,地面兵装,20260422
23,600052,东望时代,10.052909851074219,4.16,162337087,3511850122.56,3511850101.76,4.7303056716918945,34988096,095745,100057,1,1/1,1,电力,20260422
24,600683,京投发展,10.041841506958008,13.15,439842352,9741225400.550001,9741225440.0,4.665488243103027,57714298,100118,100715,1,6/4,1,房地产开,20260422
25,301003,江苏博云,20.0,63.48,441218752,4769909671.92,6166023344.04,9.82854175567627,39803800,101151,101742,1,1/1,1,塑料,20260422
26,600330,天通股份,9.991497039794922,25.87,5142236672,31908948341.920002,31908948341.920002,16.81162452697754,289003522,101334,101334,0,4/3,1,电子化学,20260422
27,603773,沃格光电,9.998291015625,64.36,1540020672,14459029619.88,14464049699.88,11.10272216796875,101796023,101430,101430,0,10/6,1,光学光电,20260422
28,600487,亨通光电,10.0,65.78,13095647488,160844014402.5,162239282599.68,8.330522537231445,84210043,102119,131822,12,1/1,1,通信设备,20260422
29,000811,冰轮环境,10.014727592468262,22.41,1589905120,21925847211.21,22241431621.44,7.435975551605225,34472854,102630,134636,2,1/1,1,通用设备,20260422
30,605365,立达信,10.018083572387695,30.42,465026320,15271231687.92,15271231809.6,3.1295418739318848,73199554,103617,103617,0,6/3,2,照明设备,20260422
31,603903,中持股份,9.974424362182617,12.9,158976081,3293621292.0,3293621292.0,4.986514568328857,112350228,103751,103751,0,1/1,1,环境治理,20260422
32,603496,恒为科技,9.98603343963623,31.5,836522960,10086591154.5,10086591312.0,8.547231674194336,105997500,103922,103922,0,1/1,1,计算机设,20260422
33,002397,梦洁股份,10.071942329406738,4.59,208775414,2973687011.46,3432316809.6,7.316186428070068,24324246,104321,104321,0,1/1,1,服装家纺,20260422
34,600446,金证股份,10.0,13.31,593143904,12528270145.49,12528270052.32,4.89117956161499,48157190,104552,104552,0,1/1,1,IT服务Ⅱ,20260422
35,600234,科新发展,10.022573471069336,24.37,319532128,6397636112.01,6397636112.01,5.321605205535889,10585718,104717,104717,0,4/3,1,装修装饰,20260422
36,000990,诚志股份,10.046082496643066,11.94,1695214464,14509925421.9,14509936179.84,11.9110746383667,15372750,105121,145606,14,1/1,1,化学原料,20260422
37,002428,云南锗业,10.0,75.24,5258315520,49134400425.0,49140748800.0,10.942293167114258,117259734,110206,110206,0,4/3,1,小金属,20260422
38,605588,冠石科技,10.0,62.7,159188403,4583342474.7,4594372658.7,3.6273117065429688,76807562,110449,110449,0,1/1,1,光学光电,20260422
39,002796,世嘉科技,9.998208045959473,61.39,1494740928,13979006582.17,15492806937.72,10.934980392456055,44360414,110757,112839,1,4/2,1,通信设备,20260422
40,002443,金洲管道,9.968521118164062,10.48,390654848,5443590474.56,5455212249.6,7.455194473266602,49732431,111745,111745,0,1/1,1,特钢Ⅱ,20260422
41,002418,康盛股份,9.95106029510498,6.74,2126651968,7659318058.12,7659336000.0,29.601415634155273,171070986,111924,111924,0,9/5,1,家电零部,20260422
42,002384,东山精密,10.0,186.34,15038865152,258327189863.82,341301748258.24,6.004209518432617,693081194,112803,130724,1,1/1,1,元件,20260422
43,600641,先导基电,10.0,27.06,1234599408,25182845635.199997,25622191795.199997,5.143997669219971,138884989,130033,130309,1,4/2,1,半导体,20260422
44,920981,晶赛科技,29.996929168701172,42.34,450848080,1579689226.1200001,3237655120.0000005,31.168418884277344,32648585,131619,131619,0,1/1,1,元件,20260422
45,002256,兆新股份,10.0,4.51,1113440288,8803392804.47,8992690975.84,13.11833667755127,91577805,131718,131718,0,1/1,1,电力,20260422
46,000062,深圳华强,10.010110855102539,32.64,2268375616,34105538513.28,34138480465.920002,6.956921577453613,116288812,132121,132121,0,1/1,1,其他电子,20260422
47,002636,金安国纪,10.004775047302246,46.07,1922804096,33369211261.19,33538960000.0,6.062283992767334,93442214,132306,132306,0,1/1,1,元件,20260422
48,600869,远东股份,9.98719596862793,17.18,3460166128,38128480176.28,38128480279.36,9.414350509643555,1408760,132343,145607,11,1/1,1,电网设备,20260422
49,600126,杭钢股份,9.967845916748047,10.26,2932439248,34649959991.58,34649960042.88,8.826973915100098,70320398,132629,133341,1,1/1,1,普钢,20260422
50,603637,镇海股份,10.019646644592285,16.8,456416768,4009922733.6000004,4009922733.6000004,11.663117408752441,3363931,134255,145219,15,1/1,1,专业工程,20260422
51,001234,泰慕士,10.011164665222168,29.56,194201635,2704311380.0,3234268972.0,7.424783229827881,254857452,135403,135645,1,1/1,1,服装家纺,20260422
52,002938,鹏鼎控股,10.007220268249512,76.18,3584853984,175932623080.50003,176589127008.32,2.104336738586426,120958299,140915,141209,2,1/1,1,元件,20260422
53,603906,龙蟠科技,9.992313385009766,28.62,2740758960,16172558203.86,19606958003.52,17.733713150024414,70670822,141148,141148,0,1/1,1,电池,20260422
54,601512,中新集团,10.021322250366211,10.32,317731696,15468544800.0,15468544800.0,2.169947862625122,18687352,143520,143520,0,1/1,1,房地产开,20260422
55,002432,九安医疗,10.002497673034668,88.09,3063144624,38619506685.130005,40959717517.28,8.42534351348877,102813626,144915,144915,0,1/1,1,医疗器械,20260422
