序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
1.0,2445.0,中南文化,10.071942329406738,3.06,53546481.0,7241125777.38,7272419060.16,0.739477276802063,431795223.0,92500.0,92500.0,0.0,1/1,1.0,通用设备,20260309
2.0,600821.0,金开新能,10.0,9.46,760310416.0,18894112265.38,18894112293.76,4.024060249328613,509688907.0,92501.0,92501.0,0.0,7/4,2.0,电力,20260309
3.0,600227.0,赤天化,10.030394554138184,3.62,896108880.0,4624911286.860001,6113194201.6,19.446067810058594,34308912.0,92501.0,142022.0,9.0,6/3,2.0,农化制品,20260309
4.0,605268.0,王力安防,9.971305847167969,15.33,76535025.0,6752750025.0,6841817263.68,1.1333904266357422,624731226.0,92503.0,92503.0,0.0,4/4,4.0,家居用品,20260309
5.0,601789.0,宁波建工,10.018214225769045,6.04,279733360.0,6564263483.6,9207326906.88,4.261458396911621,231745136.0,92504.0,92504.0,0.0,2/2,2.0,房屋建设,20260309
6.0,533.0,顺钠股份,10.01344108581543,16.37,863385648.0,11211852288.0,11308657920.0,7.838573932647705,202478860.0,93012.0,93012.0,0.0,4/4,4.0,电网设备,20260309
7.0,2082.0,万邦德,10.023585319519045,18.66,486121744.0,10323699524.52,11414117784.96,4.7782745361328125,91488897.0,93018.0,104412.0,2.0,1/1,1.0,化学制药,20260309
8.0,2015.0,协鑫能科,9.98719596862793,17.18,1961535360.0,27888716868.52,27888716765.44,7.070132255554199,243256808.0,93233.0,94836.0,2.0,2/2,2.0,电力,20260309
9.0,2300.0,太阳电缆,9.98098850250244,11.57,769035152.0,8356666306.56,8357400862.72,9.39444065093994,199921894.0,93345.0,93345.0,0.0,1/1,1.0,电网设备,20260309
10.0,1258.0,立新能源,9.988248825073242,9.36,357215136.0,8735908746.24,8735999950.08,4.215061664581299,80483232.0,93742.0,93742.0,0.0,1/1,1.0,电力,20260309
11.0,2903.0,宇环数控,10.0,27.61,334485600.0,2944417343.89,4326431780.0,11.516170501708984,153037729.0,93951.0,93951.0,0.0,1/1,1.0,通用设备,20260309
12.0,603138.0,海量数据,10.014171600341797,23.29,999854656.0,6715504976.5,6844295276.16,15.303751945495604,52834948.0,94118.0,112922.0,1.0,1/1,1.0,IT服务Ⅱ,20260309
13.0,688158.0,优刻得-W,19.989423751831055,45.38,3107646576.0,18400405945.04,20707124893.44,17.414329528808594,280158421.0,94147.0,94147.0,0.0,1/1,1.0,IT服务Ⅱ,20260309
14.0,600602.0,云赛智联,9.98023796081543,22.26,2670300336.0,23913984557.4,30444411130.56,11.315990447998049,190316433.0,94313.0,100237.0,2.0,1/1,1.0,软件开发,20260309
15.0,301606.0,绿联科技,20.0,80.88,1064302640.0,17714039071.92,33557905271.039997,6.335503101348877,143044044.0,94439.0,132500.0,1.0,1/1,1.0,消费电子,20260309
16.0,600135.0,乐凯胶片,9.956235885620115,10.05,235641125.0,5560736344.950001,5560736395.200001,4.338377952575684,105554134.0,94654.0,94654.0,0.0,1/1,1.0,塑料,20260309
17.0,688229.0,博睿数据,20.0,103.14,316399360.0,4579416000.0,4579416000.0,7.208279132843018,72590550.0,95325.0,95325.0,0.0,1/1,1.0,IT服务Ⅱ,20260309
18.0,601.0,韶能股份,9.934853553771973,6.75,1453721280.0,7084306622.25,7184317464.0,21.300539016723633,13611584.0,95436.0,133851.0,2.0,2/2,2.0,电力,20260309
19.0,862.0,银星能源,10.0,8.36,855346192.0,5249804855.679999,7674101325.44,17.12145233154297,106287234.0,95939.0,95939.0,0.0,4/2,1.0,电力,20260309
20.0,601567.0,三星医疗,9.996600151062012,32.35,2450986624.0,45458524090.0,45458524348.8,5.485321998596191,21315738.0,100536.0,144427.0,5.0,2/2,2.0,电网设备,20260309
21.0,301179.0,泽宇智能,19.99003028869629,24.07,776211184.0,5716756157.43,9734090161.76,14.588388442993164,114709051.0,101348.0,101348.0,0.0,1/1,1.0,电网设备,20260309
22.0,600851.0,海欣股份,10.025062561035156,8.78,245639298.0,6481449645.799999,10597957720.64,3.9267444610595703,77712104.0,102130.0,102130.0,0.0,1/1,1.0,化学制药,20260309
23.0,534.0,万泽股份,9.990301132202148,45.36,1872865136.0,22678658069.76,23113120504.32,8.72799015045166,70010075.0,102524.0,143724.0,1.0,2/2,2.0,生物制品,20260309
24.0,2112.0,三变科技,9.99203872680664,27.63,1708480144.0,7241257966.5,8126847266.4,25.29688262939453,291393080.0,103330.0,103330.0,0.0,1/1,1.0,电网设备,20260309
25.0,601877.0,正泰电器,10.0,39.05,3491436640.0,83917238512.79999,83917238512.79999,4.3059468269348145,107630000.0,103505.0,132656.0,2.0,1/1,1.0,电网设备,20260309
26.0,600268.0,国电南自,10.03367042541504,16.34,1342265376.0,16516984634.82,16599328610.56,8.58376693725586,180394318.0,104257.0,104257.0,0.0,1/1,1.0,电网设备,20260309
27.0,2930.0,宏川智慧,9.970015525817873,14.67,315248400.0,6348001373.1,6711376422.24,5.1340765953063965,61395064.0,105321.0,105321.0,0.0,1/1,1.0,物流,20260309
28.0,2730.0,电光科技,9.9827880859375,19.17,553214160.0,6633392799.6,6941071452.960001,8.667798042297363,111550670.0,105606.0,105606.0,0.0,1/1,1.0,专用设备,20260309
29.0,2575.0,群兴玩具,10.013717651367188,8.02,755830608.0,4695673910.0,4944330000.0,16.7115478515625,188867583.0,110636.0,110636.0,0.0,1/1,1.0,文娱用品,20260309
30.0,815.0,美利云,9.993868827819824,17.94,3849463248.0,12473018847.900002,12473018937.6,32.422706604003906,138686407.0,111100.0,133248.0,2.0,3/3,3.0,IT服务Ⅱ,20260309
31.0,603165.0,荣晟环保,10.00735855102539,14.95,231957030.0,4375562875.45,4375562890.4,5.515353679656982,112303204.0,112318.0,112318.0,0.0,1/1,1.0,造纸,20260309
32.0,2068.0,黑猫股份,10.0578031539917,9.52,445282224.0,6997255415.92,7000486304.0,6.569748878479004,157294390.0,112927.0,112927.0,0.0,1/1,1.0,橡胶,20260309
33.0,601969.0,海南矿业,10.008136749267578,13.52,1192452560.0,26753282928.32,27016316421.12,4.569638252258301,144868841.0,130525.0,130525.0,0.0,1/1,1.0,冶钢原料,20260309
34.0,2229.0,鸿博股份,10.018439292907717,17.9,1157451360.0,8827640987.9,8881827635.199999,13.75836944580078,103367863.0,132530.0,132530.0,0.0,1/1,1.0,包装印刷,20260309
35.0,688316.0,青云科技-U,20.0,89.52,1008085744.0,4287840508.08,4287840508.08,25.253551483154297,85952001.0,133405.0,133405.0,0.0,1/1,1.0,IT服务Ⅱ,20260309
36.0,300113.0,顺网科技,19.983654022216797,29.36,3267717760.0,15220884629.36,20069500108.8,23.114463806152344,180759537.0,133712.0,135557.0,1.0,1/1,1.0,游戏Ⅱ,20260309
37.0,973.0,佛塑科技,10.015174865722656,14.5,1147168688.0,14027635979.5,35644433136.0,8.586219787597656,105835471.0,135006.0,135006.0,0.0,1/1,1.0,塑料,20260309
38.0,1339.0,智微智能,9.995476722717283,72.96,1462266416.0,8710735038.72,18403929446.4,17.844655990600586,56580480.0,135039.0,135039.0,0.0,1/1,1.0,计算机设,20260309
39.0,3035.0,南网能源,9.988518714904783,9.58,2163796080.0,36287878779.46,36287878750.72,6.240450859069824,201313267.0,140118.0,140118.0,0.0,1/1,1.0,电力,20260309
40.0,66.0,中国长城,10.006373405456545,17.26,3710296240.0,55673680603.880005,55677292258.880005,6.966542720794678,298372083.0,140724.0,140724.0,0.0,1/1,1.0,计算机设,20260309
41.0,301396.0,宏景科技,20.002099990844727,114.29,2468802592.0,8695305947.460001,17545520446.63,31.517318725585938,32201207.0,140948.0,141348.0,2.0,1/1,1.0,IT服务Ⅱ,20260309
42.0,2261.0,拓维信息,10.01280403137207,42.96,13798037504.0,49217221991.76,54122360037.12,29.7503604888916,272697879.0,141033.0,141033.0,0.0,2/2,2.0,软件开发,20260309
