序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
1,002297,博云新材,9.986320495605469,16.08,2086259744,9215525489.519999,9215525441.279999,22.644498825073242,230969887,092500,094715,4,4/4,4,航空装备,20260416
2,300027,华谊兄弟,20.11494255065918,2.09,807180720,5193605664.83,5798717372.799999,15.600464820861816,43784273,092500,131724,4,1/1,1,影视院线,20260416
3,002726,龙大美食,10.030394554138184,3.62,158897958,3903596914.1800003,3906561690.56,4.071148872375488,39182181,092500,092500,0,1/1,1,食品加工,20260416
4,603920,世运电路,9.99813175201416,58.86,794022640,42414063778.62,42414063955.2,1.8720738887786865,496064957,092503,092503,0,1/1,1,元件,20260416
5,603906,龙蟠科技,10.013175010681152,25.05,585883408,14155226520.15,17161226344.800001,4.170091152191162,199871620,093047,093047,0,1/1,1,电池,20260416
6,600683,京投发展,9.989909172058105,10.9,261611125,8074475807.3,8074475840.0,3.278261661529541,63045055,093105,094202,1,2/2,2,房地产开,20260416
7,002263,大东南,10.0,5.17,1426137392,9711044167.0,9711121696.32,14.803695678710938,72832995,093106,093551,2,1/1,1,塑料,20260416
8,603687,大胜达,9.977827072143555,19.84,3121749744,10912632181.76,10912632340.48,28.769437789916992,26422912,093156,145550,62,2/2,2,包装印刷,20260416
9,002771,真视通,10.0,18.37,399113264,3205834212.3500004,3853366517.0,12.591178894042969,67885416,093215,093333,2,1/1,1,IT服务Ⅱ,20260416
10,300905,宝丽迪,20.0,46.32,438042960,6468413419.92,8292007038.72,6.933741092681885,106994753,093257,093257,0,1/1,1,化学纤维,20260416
11,002468,申通快递,10.006101608276367,18.03,2307604160,26453615386.980003,27600362944.800003,8.753814697265625,39433557,093354,130503,11,2/2,2,物流,20260416
12,600768,宁波富邦,9.98116683959961,17.52,189692096,2343250944.0,2343250944.0,8.192648887634277,111036328,093502,093502,0,1/1,1,工业金属,20260416
13,000815,美利云,10.004953384399414,22.21,1689222896,15441792007.35,15441792118.400002,11.142555236816406,302714348,093506,093506,0,1/1,1,IT服务Ⅱ,20260416
14,603897,长城科技,10.0,50.6,566692560,10445645458.6,10445645458.6,5.478030204772949,56533760,093521,093857,4,4/2,1,电网设备,20260416
15,600961,株冶集团,10.027397155761719,20.08,527562320,15096392951.839998,21543283896.32,3.549870252609253,28511190,093659,093938,2,1/1,1,工业金属,20260416
16,002580,圣阳股份,10.011872291564941,27.8,1830774752,12575018640.0,12617557977.6,14.820497512817383,220877644,093724,094124,3,16/8,6,电池,20260416
17,000782,恒申新材,10.03787899017334,5.81,116745906,3068491209.6299996,3989038538.24,3.8882367610931396,86047256,093803,093803,0,1/1,1,化学纤维,20260416
