序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
1,600961,株冶集团,10.00452709197998,24.3,123611281,18269041271.4,26070806707.2,0.6766161322593689,566746858,092500,092500,0,3/3,3,工业金属,20260420
2,600330,天通股份,9.986194610595703,23.9,740486128,29479082542.399998,29479082542.399998,2.5119035243988037,454389596,092500,092500,0,2/2,2,电子化学,20260420
3,002843,泰嘉股份,9.98427677154541,27.98,264507531,7017175884.76,7043616984.76,3.769429922103882,117854641,092500,092500,0,1/1,1,通用设备,20260420
4,002217,合力泰,10.074626922607422,2.95,729464640,21474001053.45,22064226790.4,3.4082303047180176,337681780,093000,093000,0,2/2,2,光学光电,20260420
5,002418,康盛股份,10.016155242919922,6.81,427728944,7738865871.78,7738884000.0,5.527029991149902,342695387,093000,093000,0,7/4,2,家电零部,20260420
6,600590,泰豪科技,9.974746704101562,17.42,708116576,14694981090.660002,14856990940.480001,4.82824182510376,158155239,093013,093235,1,1/1,1,军工电子,20260420
7,002647,仁东控股,10.009532928466797,11.54,236331007,11716465721.779999,13043565802.56,2.0339040756225586,91424980,093018,093018,0,1/1,1,多元金融,20260420
8,603773,沃格光电,10.0,58.19,553391472,13072885854.269999,13077424674.269999,4.260928153991699,104985408,093046,093301,2,8/5,2,光学光电,20260420
9,002491,通鼎互联,9.980172157287598,16.64,1187129424,19576442013.440002,20467108413.440002,6.100733757019043,250521356,093054,093054,0,3/2,1,通信设备,20260420
10,002560,通达股份,10.014410018920898,15.27,1504849248,6916332750.54,8028028055.5199995,22.16129493713379,132287186,093115,094439,1,1/1,1,电网设备,20260420
11,600156,华升股份,10.043196678161621,10.19,356683760,4097508053.3799996,4097508073.7599998,8.8697509765625,97179818,093116,094516,1,7/4,3,纺织制造,20260420
12,603025,大豪科技,10.032573699951172,16.89,265755136,18733961915.97,18860299031.52,1.428175687789917,59311633,093134,093340,2,1/1,1,自动化设,20260420
13,603178,圣龙股份,9.988518714904785,19.16,608661424,4529651639.96,4529651639.96,13.51435375213623,160944,093148,145633,14,2/2,2,汽车零部,20260420
14,600707,彩虹股份,10.012836456298828,8.57,935423168,30746329603.24,30752499968.960003,3.086185932159424,117519458,093204,093701,2,8/4,2,光学光电,20260420
15,003006,百亚股份,10.024009704589844,18.33,118296151,7855742448.449999,7875444027.36,1.5277403593063354,88484738,093236,093236,0,1/1,1,个护用品,20260420
16,603017,中衡设计,9.984519958496094,14.21,188284679,3924664063.53,3924663992.48,4.883315086364746,49227106,093308,093308,0,1/1,1,工程咨询,20260420
17,603699,纽威股份,10.0,56.32,320974960,42698598440.96,43663932702.72,0.7586286664009094,114768896,093316,093513,2,1/1,1,通用设备,20260420
18,002297,博云新材,10.005653381347656,19.46,1657136256,11152619777.74,11152619719.36,15.084050178527832,184599973,093433,094015,2,6/6,6,航空装备,20260420
19,605168,三人行,10.002632141113281,41.79,301154448,8810041844.94,8810041844.94,3.4523816108703613,30389520,093439,093439,0,1/1,1,广告营销,20260420
20,603268,松发股份,9.998350143432617,133.34,1744684384,31101527265.280003,129443579055.36,5.676365375518799,52615964,093439,130221,18,1/1,1,航海装备,20260420
21,000404,长虹华意,10.028247833251953,7.79,227071913,5397223966.13,5421808715.36,4.242023944854736,128724195,093442,093442,0,1/1,1,家电零部,20260420
22,002686,亿利达,10.0,8.47,321568016,4427545189.76,4796045481.92,7.378486633300781,20592221,093518,093624,1,1/1,1,通用设备,20260420
