序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
21.0,603949.0,雪龙集团,9.988713264465332,19.49,139787307.0,4096900790.26,4107258399.94,3.4896364212036133,17038158.0,95300.0,95300.0,0.0,1/1,1.0,汽车零部,20260310
22.0,688655.0,迅捷兴,20.0,29.4,327806688.0,3921666000.0,3921666000.0,8.970242500305176,77260318.0,95642.0,95642.0,0.0,1/1,1.0,元件,20260310
23.0,600172.0,黄河旋风,10.043667793273926,10.08,2077826224.0,12864657960.0,14537219558.4,16.4858341217041,102559151.0,95703.0,130712.0,3.0,1/1,1.0,通用设备,20260310
24.0,1400.0,江顺科技,10.003013610839844,146.04,304150592.0,2190600000.0,8762400000.0,14.439193725585938,27257489.0,95736.0,95736.0,0.0,3/2,1.0,专用设备,20260310
25.0,1267.0,汇绿生态,9.992775917053224,45.68,2019820160.0,27689356275.84,35866322216.96,7.453205108642578,186378968.0,100042.0,104942.0,2.0,4/2,1.0,基础建设,20260310
26.0,605287.0,德才股份,10.010672569274902,51.54,212387515.0,7215600000.0,7215600000.0,3.0472142696380615,159067902.0,100411.0,100411.0,0.0,1/1,1.0,装修装饰,20260310
27.0,2760.0,凤形股份,9.982563972473145,25.23,129342543.0,2724555052.38,2724555052.38,4.88116979598999,69301764.0,100836.0,100836.0,0.0,1/1,1.0,通用设备,20260310
28.0,600108.0,亚盛集团,9.944750785827637,5.97,2570785552.0,11623083272.37,11623083266.4,23.01140594482422,35895377.0,100949.0,140234.0,12.0,8/6,1.0,种植业,20260310
29.0,600330.0,天通股份,10.031949043273926,17.22,2210768736.0,21239740643.52,21239740643.52,10.65445041656494,103094555.0,101456.0,103513.0,2.0,1/1,1.0,电子化学,20260310
30.0,2290.0,禾盛新材,10.0,67.21,530372160.0,16627112480.55,16675629699.3,3.2611043453216553,38038104.0,101624.0,101624.0,0.0,1/1,1.0,家电零部,20260310
31.0,603115.0,海星股份,10.003437995910645,32.0,277152064.0,7740492800.0,7740492800.0,3.706471920013428,119676800.0,102216.0,102216.0,0.0,1/1,1.0,元件,20260310
32.0,605318.0,法狮龙,10.007158279418944,76.84,221234067.0,9661018511.52,9661018511.52,2.372403621673584,92215684.0,102301.0,102301.0,0.0,1/1,1.0,装修建材,20260310
33.0,600376.0,首开股份,9.940357208251951,5.53,733542544.0,14264995788.26,14264995821.44,5.255613803863525,73223006.0,102804.0,102804.0,0.0,1/1,1.0,房地产开,20260310
34.0,1389.0,广合科技,10.0,120.23,885524096.0,18173721170.11,51180408605.92,4.967145919799805,128441107.0,103951.0,103951.0,0.0,1/1,1.0,元件,20260310
35.0,1332.0,锡装股份,10.001678466796877,65.55,286895136.0,3146629490.5499997,7242619500.0,9.399239540100098,131641377.0,104312.0,104312.0,0.0,1/1,1.0,专用设备,20260310
36.0,600135.0,乐凯胶片,10.04975128173828,11.06,678132288.0,6119576514.940001,6119576570.240001,11.508478164672852,45027350.0,104753.0,104753.0,0.0,2/2,2.0,塑料,20260310
37.0,603269.0,海鸥股份,10.0,17.93,668308528.0,5535919200.24,5535919343.68,12.530091285705566,76703571.0,111027.0,111027.0,0.0,3/2,1.0,通用设备,20260310
38.0,2729.0,好利科技,9.97706413269043,19.18,212883699.0,3365393976.98,3509363065.6,6.537209987640381,142126600.0,111348.0,111348.0,0.0,1/1,1.0,其他电子,20260310
39.0,2294.0,信立泰,10.0,54.01,647075392.0,60197695401.36,60211240677.28,1.09885573387146,148826337.0,111400.0,111400.0,0.0,1/1,1.0,化学制药,20260310
40.0,600769.0,祥龙电业,9.991942405700684,13.65,296473632.0,5118438780.0,5118438780.0,5.9229736328125,41622494.0,111722.0,141231.0,2.0,1/1,1.0,环境治理,20260310
41.0,2350.0,北京科锐,9.971098899841309,15.22,1002740880.0,8074993388.62,8254283055.68,13.190217971801758,93388398.0,112054.0,112054.0,0.0,1/1,1.0,电网设备,20260310
42.0,2298.0,中电鑫龙,10.017730712890623,12.41,1293430704.0,8198710083.92,9184776219.36,16.537811279296875,161123994.0,112300.0,112300.0,0.0,1/1,1.0,电网设备,20260310
43.0,2575.0,群兴玩具,9.975062370300291,8.82,1426671280.0,5164070310.0,5437530000.0,29.01241683959961,100170565.0,112706.0,112706.0,0.0,2/2,2.0,文娱用品,20260310
44.0,14.0,沙河股份,9.992313385009766,14.31,188622030.0,3463681465.44,3463681465.44,5.621486186981201,76162742.0,112727.0,112727.0,0.0,1/1,1.0,房地产开,20260310
45.0,2993.0,奥海科技,9.99341106414795,50.08,416290144.0,11941422404.64,13824083200.0,3.6015141010284424,55239742.0,130009.0,130009.0,0.0,1/1,1.0,消费电子,20260310
46.0,601869.0,长飞光纤,9.99952793121338,233.1,3800169472.0,94717460993.4,192984679742.4,4.19706916809082,318998282.0,130359.0,130359.0,0.0,1/1,1.0,通信设备,20260310
47.0,2281.0,光迅科技,9.996170043945312,86.16,4557438464.0,67159769251.439995,69503183481.59999,7.108549118041992,324659496.0,130409.0,130409.0,0.0,1/1,1.0,通信设备,20260310
48.0,688300.0,联瑞新材,20.0,99.96,1813257392.0,24137260232.4,24137260232.4,7.714272022247315,18070169.0,130751.0,131548.0,1.0,1/1,1.0,非金属材,20260310
49.0,920036.0,觅睿科技,30.000001907348633,53.69,473520704.0,701259962.13,2921907891.63,75.87217712402344,41589294.0,131327.0,131457.0,1.0,1/1,1.0,计算机设,20260310
50.0,601778.0,晶科科技,10.0,5.61,2825091744.0,20033313584.79,20033313590.4,14.757074356079102,150827565.0,131956.0,131956.0,0.0,1/1,1.0,电力,20260310
51.0,2384.0,东山精密,9.995928764343262,108.06,9599793664.0,149805925387.38,197923510340.16,6.588167667388916,247539093.0,132921.0,132921.0,0.0,1/1,1.0,元件,20260310
52.0,600345.0,长江通信,10.005027770996094,43.76,853815184.0,9257834836.72,14423826721.28,9.6383695602417,148523365.0,133253.0,133253.0,0.0,1/1,1.0,通信设备,20260310
53.0,600498.0,烽火通信,10.0,57.2,8010268160.0,72736747283.2,77687180313.6,11.32504177093506,172732731.0,133350.0,135614.0,2.0,1/1,1.0,通信设备,20260310
54.0,688048.0,长光华芯,20.0,188.4,3317289536.0,33211141261.2,33211141261.2,10.800525665283203,137368280.0,140029.0,140526.0,1.0,1/1,1.0,半导体,20260310
55.0,3021.0,兆威机电,10.002653121948242,124.38,1250558000.0,25791783820.2,33269498226.0,4.972939968109131,180668169.0,140636.0,140636.0,0.0,1/1,1.0,电机Ⅱ,20260310
56.0,2335.0,科华数据,10.006333351135254,69.48,5177222400.0,31590655305.120003,35810968055.04,17.250120162963867,295984174.0,143512.0,143512.0,0.0,1/1,1.0,其他电源,20260310
