序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
79.0,603598.0,引力传媒,9.98964786529541,21.25,456125760.0,5724386625.0,5730761540.0,8.228398323059082,68027625.0,105932.0,105932.0,0.0,1/1,1.0,广告营销,20260408
80.0,2975.0,博杰股份,9.997215270996094,79.0,806382304.0,8362859420.0,12663904847.0,9.883158683776855,56777300.0,110203.0,112054.0,6.0,1/1,1.0,自动化设,20260408
81.0,2634.0,棒杰股份,10.01137638092041,9.67,265621007.0,4317795582.46,4441938791.04,6.3511481285095215,44636720.0,110809.0,110809.0,0.0,1/1,1.0,服装家纺,20260408
82.0,603083.0,剑桥科技,9.999013900756836,111.55,4156454640.0,30741883008.15,39338148550.4,13.76742172241211,137987350.0,110821.0,111721.0,1.0,1/1,1.0,通信设备,20260408
83.0,1287.0,中电港,10.01742172241211,25.26,832404848.0,11048585019.48,19195076424.960003,7.725642681121826,91241014.0,111200.0,111200.0,0.0,1/1,1.0,其他电子,20260408
84.0,506.0,招金黄金,9.994120597839355,18.71,877206640.0,17376107240.31,17381922289.600002,5.172761917114258,66240884.0,112636.0,112636.0,0.0,1/1,1.0,贵金属,20260408
85.0,2188.0,中天服务,9.98389720916748,6.83,98280192.0,1757789337.81,2234119445.76,5.742938995361328,25826279.0,130009.0,130009.0,0.0,1/1,1.0,房地产服,20260408
86.0,301070.0,开勒股份,20.0,91.2,958500624.0,5413157760.0,8228961408.0,18.87179374694824,56378016.0,130012.0,130012.0,0.0,1/1,1.0,通用设备,20260408
87.0,603757.0,大元泵业,10.008935928344728,49.24,889186480.0,9185587033.16,9185587033.16,10.05207061767578,51245889.0,130015.0,130015.0,0.0,1/1,1.0,通用设备,20260408
88.0,603881.0,数据港,10.005605697631836,39.25,3275405824.0,28196297210.75,28196296936.0,11.91866397857666,106908561.0,130024.0,130548.0,1.0,1/1,1.0,通信服务,20260408
89.0,2342.0,巨力索具,10.015527725219728,14.17,1756142688.0,13527957300.0,13603200000.0,13.588704109191896,146370814.0,130039.0,130039.0,0.0,1/1,1.0,通用设备,20260408
90.0,2929.0,润建股份,9.995782852172852,52.16,1285802512.0,10982848354.88,14817773870.08,11.99239444732666,63776032.0,130121.0,133145.0,9.0,1/1,1.0,通信服务,20260408
91.0,2463.0,沪电股份,9.996075630187988,84.07,8144604416.0,161650677558.02,161781242471.52,5.175418376922607,181067612.0,130224.0,130721.0,2.0,1/1,1.0,元件,20260408
92.0,2008.0,大族激光,10.00621509552002,70.8,3990649520.0,67736060686.799995,72895921286.4,6.099740982055664,123829483.0,130518.0,131821.0,6.0,1/1,1.0,自动化设,20260408
93.0,1337.0,四川黄金,10.010717391967772,51.32,1000232624.0,21554400000.0,21554400000.0,4.755008220672607,28169548.0,130745.0,131357.0,1.0,1/1,1.0,贵金属,20260408
94.0,2921.0,联诚精密,9.995782852172852,26.08,176598671.0,3351322510.3999996,3885140912.16,5.44254732131958,74811627.0,130745.0,130745.0,0.0,1/1,1.0,汽车零部,20260408
95.0,962.0,东方钽业,10.009886741638184,44.51,814909824.0,22328831630.15,23477251721.6,3.739803314208984,101119687.0,131215.0,131215.0,0.0,1/1,1.0,小金属,20260408
96.0,300475.0,香农芯创,20.00324058532715,148.18,8542211328.0,65996373874.060005,68886771916.8,13.40408420562744,108201036.0,131521.0,133842.0,8.0,1/1,1.0,其他电子,20260408
97.0,603516.0,淳中科技,10.0,141.68,837182768.0,28799049768.72,28799049768.72,3.0054378509521484,111728848.0,131631.0,131631.0,0.0,1/1,1.0,计算机设,20260408
98.0,605305.0,中际联合,10.007718086242676,42.76,443149040.0,9087355200.0,9087355200.0,5.012915134429932,6063368.0,131824.0,145157.0,4.0,1/1,1.0,工程机械,20260408
99.0,600114.0,东睦股份,9.996337890625,30.04,692502672.0,18516159649.08,18966759498.88,3.8318660259246826,25471336.0,132115.0,141530.0,12.0,1/1,1.0,通用设备,20260408
100.0,2797.0,第一创业,10.070921897888184,7.76,3094975296.0,32610624000.0,32610624000.0,9.690775871276855,112863015.0,132148.0,140109.0,2.0,1/1,1.0,证券Ⅱ,20260408
101.0,605318.0,法狮龙,10.0,84.7,376381664.0,10649248671.6,10649248671.6,3.628915309906006,20268710.0,132300.0,134139.0,7.0,1/1,1.0,装修建材,20260408
102.0,2663.0,普邦股份,9.954751014709473,2.43,251964489.0,3141727849.17,4187737817.28,8.29326057434082,31145310.0,132333.0,132333.0,0.0,2/2,2.0,基础建设,20260408
103.0,811.0,冰轮环境,10.029850959777832,18.43,538276560.0,18031832400.83,18291369245.12,3.060891628265381,105590040.0,133412.0,133412.0,0.0,1/1,1.0,通用设备,20260408
104.0,600105.0,永鼎股份,9.996689796447754,33.23,5002986752.0,48582087270.46,48582087203.99999,10.50563907623291,223133800.0,133518.0,133518.0,0.0,1/1,1.0,通信设备,20260408
105.0,600869.0,远东股份,10.006949424743652,15.83,2051136256.0,35132353969.18,35132354064.16,6.066147804260254,130305848.0,133749.0,135910.0,1.0,3/2,1.0,电网设备,20260408
106.0,601137.0,博威合金,10.011248588562012,19.56,624203664.0,17952313722.0,17965614639.36,3.5672078132629395,9198618.0,134117.0,141805.0,8.0,1/1,1.0,金属新材,20260408
107.0,688630.0,芯碁微装,20.0,240.0,2828557872.0,31617771840.0,31617771840.0,9.284181594848633,59935680.0,134134.0,142507.0,2.0,1/1,1.0,专用设备,20260408
108.0,2484.0,江海股份,10.017762184143066,30.97,1265060704.0,25410026047.05,26340726297.92,5.090120792388916,11545616.0,134609.0,145551.0,4.0,1/1,1.0,元件,20260408
109.0,300679.0,电连技术,19.98805046081543,40.16,1780563408.0,14435164415.2,17060771199.999998,13.035442352294922,6831216.0,134657.0,143124.0,8.0,1/1,1.0,消费电子,20260408
110.0,2273.0,水晶光电,9.992193222045898,28.18,3375949024.0,38387130045.72,39188016072.32,8.997488021850586,31681365.0,135100.0,140445.0,6.0,1/1,1.0,光学光电,20260408
111.0,603045.0,福达合金,10.0,31.35,143697290.0,4246205609.25,4246205609.25,3.514662504196167,31083525.0,135118.0,135118.0,0.0,1/1,1.0,金属新材,20260408
112.0,1267.0,汇绿生态,10.007450103759766,44.3,2244574544.0,26829965319.4,34782794969.6,8.628271102905273,60179335.0,135445.0,135445.0,0.0,1/1,1.0,基础建设,20260408
113.0,2155.0,湖南黄金,10.017152786254885,32.07,2968162384.0,50109703941.99,50114227575.84,6.069809436798096,79385276.0,135503.0,135503.0,0.0,1/1,1.0,贵金属,20260408
114.0,688693.0,锴威特,19.992828369140625,66.92,509166256.0,2603483384.88,4930947400.12,21.176252365112305,27757211.0,135828.0,140155.0,2.0,1/1,1.0,半导体,20260408
115.0,600301.0,华锡有色,10.01047134399414,52.53,749566928.0,14463383322.93,33228769304.16,5.265166282653809,29359017.0,140201.0,140804.0,1.0,1/1,1.0,小金属,20260408
116.0,603306.0,华懋科技,9.997507095336914,88.24,1320481136.0,29074625122.8,29074625387.519997,4.662715435028076,21080536.0,140327.0,144845.0,7.0,1/1,1.0,汽车零部,20260408
117.0,603777.0,来伊份,10.039215087890623,14.03,275906976.0,4691971048.98,4691970964.8,6.05322265625,4944172.0,141215.0,141721.0,3.0,1/1,1.0,休闲食品,20260408
118.0,2708.0,光洋股份,9.974205017089844,12.79,250503862.0,6608037287.29,7189233010.719999,3.9091439247131343,15263279.0,142103.0,142103.0,0.0,1/1,1.0,汽车零部,20260408
119.0,2899.0,英派斯,10.0172119140625,31.96,239546660.0,4723591352.96,4723591352.96,5.150318622589111,1294380.0,143227.0,145639.0,3.0,1/1,1.0,文娱用品,20260408
120.0,603203.0,快克智能,10.00783920288086,42.1,380545152.0,10489354687.8,10679133067.8,3.7463884353637695,11767413.0,143540.0,143540.0,0.0,1/1,1.0,自动化设,20260408
121.0,605289.0,罗曼股份,10.004021644592283,109.41,575933776.0,11853205875.0,11926510575.0,5.015491485595703,35952126.0,144156.0,144156.0,0.0,1/1,1.0,专业工程,20260408
122.0,2606.0,大连电瓷,9.981515884399414,11.9,300328816.0,5011590454.5,5224971270.400001,6.2080206871032715,13335140.0,144527.0,144527.0,0.0,1/1,1.0,电网设备,20260408
123.0,605162.0,新中港,10.021322250366213,15.48,894969792.0,6201164113.56,6201164160.0,15.361506462097168,30518340.0,145124.0,145124.0,0.0,6/5,2.0,电力,20260408
