序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
28.0,603687.0,大胜达,10.0,16.5,1589996064.0,9075525756.0,9075525888.0,18.316991806030273,128378250.0,101944.0,102811.0,1.0,7/5,1.0,包装印刷,20260326
29.0,600310.0,广西能源,10.091742515563965,6.0,1118519216.0,8794264332.0,8794264320.0,13.61649227142334,120797076.0,103105.0,103105.0,0.0,1/1,1.0,电力,20260326
30.0,601908.0,京运通,10.065646171569824,5.03,1331663760.0,12145452390.83,12145452405.92,11.493739128112791,152601649.0,103924.0,103924.0,0.0,1/1,1.0,电力,20260326
31.0,2782.0,可立克,10.008410453796388,26.16,825489296.0,12726871392.0,12974418658.56,6.621085166931152,20066995.0,105800.0,142518.0,4.0,1/1,1.0,其他电子,20260326
32.0,37.0,深南电A,10.0,11.99,789012928.0,4063508718.5,7227123478.08,20.71937561035156,86494361.0,111500.0,111500.0,0.0,1/1,1.0,电力,20260326
33.0,968.0,蓝焰控股,9.959758758544922,10.93,1022050352.0,10574804073.8,10574804030.08,10.202784538269045,134359615.0,131951.0,131951.0,0.0,1/1,1.0,油气开采,20260326
34.0,600844.0,金煤科技,9.927360534667969,4.54,794584864.0,3735197078.36,4615020049.6,22.448352813720703,143217932.0,134523.0,134523.0,0.0,4/2,1.0,化学原料,20260326
35.0,605555.0,德昌股份,10.013089179992676,16.81,285205584.0,8137200562.4,8137200562.4,3.611682176589966,120440725.0,135527.0,135527.0,0.0,1/1,1.0,小家电,20260326
36.0,2361.0,神剑股份,10.026619911193848,12.4,1875878832.0,10033125001.6,11792833702.4,19.544273376464844,169305111.0,140151.0,140151.0,0.0,1/1,1.0,塑料,20260326
37.0,2082.0,万邦德,9.99070644378662,23.67,1143015616.0,13095496663.740002,14478679955.52,9.078143119812012,2755188.0,143518.0,144345.0,4.0,3/2,1.0,化学制药,20260326
38.0,2149.0,西部材料,10.00235366821289,46.74,4253374464.0,22815629666.76,22819135073.280003,19.3988037109375,304461181.0,143606.0,143606.0,0.0,1/1,1.0,小金属,20260326
39.0,600726.0,华电能源,10.081300735473633,6.77,3760289392.0,50608026128.16,53532666019.84,7.982478141784668,12801684.0,145559.0,145559.0,0.0,13/8,2.0,电力,20260326
