序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
1.0,20.0,深华发Ａ,9.995285034179688,23.33,116758694.0,4226588572.03,6606151542.559999,2.7624807357788086,546550533.0,92500.0,92500.0,0.0,5/5,5.0,光学光电,20260320
2.0,677.0,恒天海龙,9.933774948120115,4.98,286882672.0,4302610181.04,4302610200.96,6.668955326080322,142163910.0,92500.0,92500.0,0.0,1/1,1.0,化学纤维,20260320
3.0,603687.0,大胜达,10.024651527404783,13.39,57158134.0,7364926658.96,7364926766.08,0.7760855555534363,435008722.0,92502.0,92502.0,0.0,3/3,3.0,包装印刷,20260320
4.0,2428.0,云南锗业,9.997468948364258,43.46,784129008.0,28380928262.5,28384595200.0,2.7630205154418945,741044543.0,93000.0,93000.0,0.0,1/1,1.0,小金属,20260320
5.0,601.0,韶能股份,10.0,8.14,990758736.0,8543149022.98,8663754689.92,11.622429847717283,362060777.0,93030.0,93030.0,0.0,3/3,3.0,电力,20260320
6.0,603538.0,美诺华,9.996048927307127,27.84,808310480.0,6018893410.56,6137332565.76,13.58102321624756,107040679.0,93150.0,133735.0,1.0,1/1,1.0,化学制药,20260320
7.0,2256.0,兆新股份,10.049019813537598,4.49,1186516560.0,8760410026.03,8952812080.16,13.656672477722168,135329498.0,93151.0,101821.0,2.0,4/2,1.0,电力,20260320
8.0,2310.0,东方新能,10.126582145690918,3.48,2600658464.0,14612693015.16,20877640949.76,18.089868545532227,160742094.0,93212.0,111657.0,3.0,5/3,2.0,电力,20260320
9.0,600396.0,华电辽能,10.017574310302734,6.26,2399447504.0,9219144674.42,9219144668.16,26.556615829467773,113720412.0,93326.0,134017.0,8.0,11/6,5.0,电力,20260320
10.0,600726.0,华电能源,9.960159301757812,5.52,2819791504.0,41263855868.16,43648495779.84,7.011162281036377,44705812.0,93416.0,141922.0,4.0,9/6,2.0,电力,20260320
11.0,2309.0,中利集团,10.115607261657717,3.81,762532832.0,9167364093.48,11459205143.52,8.462646484375,238797590.0,93515.0,93515.0,0.0,1/1,1.0,光伏设备,20260320
12.0,600617.0,国新能源,9.91735553741455,3.99,676965984.0,7084415329.110001,7697475186.240001,9.771507263183594,73385221.0,93658.0,94040.0,1.0,2/2,2.0,燃气Ⅱ,20260320
13.0,2150.0,正泰电源,9.996846199035645,34.88,975470224.0,12506048832.64,12587103744.0,7.934950828552246,415915782.0,93718.0,95633.0,1.0,8/4,1.0,通用设备,20260320
14.0,603026.0,石大胜华,10.007294654846191,75.41,1296516848.0,17547983465.739998,17547983465.739998,7.480740070343018,179034048.0,93814.0,101550.0,2.0,1/1,1.0,电池,20260320
15.0,600310.0,广西能源,9.909910202026367,4.88,1021527232.0,7152668323.36,7152668313.599999,14.571610450744627,55999712.0,94128.0,135322.0,4.0,1/1,1.0,电力,20260320
16.0,600683.0,京投发展,10.030394554138184,10.86,511806944.0,8044844703.419999,8044844736.0,6.596968173980713,98796449.0,94230.0,95251.0,1.0,6/4,1.0,房地产开,20260320
17.0,605050.0,福然德,9.984756469726562,14.43,673053472.0,7111525081.83,7111525125.12,9.57987117767334,21890310.0,94734.0,131943.0,4.0,1/1,1.0,物流,20260320
18.0,509.0,华塑控股,9.927360534667969,4.54,339507488.0,4871986628.32,4872001337.92,7.1747727394104,199922822.0,95618.0,95618.0,0.0,1/1,1.0,光学光电,20260320
19.0,603165.0,荣晟环保,10.0,14.96,233115929.0,4510092045.360001,4510091970.56,5.3281402587890625,50491959.0,100718.0,100718.0,0.0,1/1,1.0,造纸,20260320
20.0,300827.0,上能电气,20.005342483520508,44.93,5142496768.0,17309032823.99,25012152869.12,31.15044212341309,488846262.0,102403.0,110412.0,2.0,1/1,1.0,光伏设备,20260320
21.0,605099.0,共创草坪,9.997410774230955,42.47,273684352.0,17049384184.38,17095523847.2,1.657099962234497,83224212.0,103318.0,141639.0,1.0,1/1,1.0,家居用品,20260320
22.0,605299.0,舒华体育,10.0,15.29,517279376.0,6257073536.67,6257073613.12,8.635634422302246,117703949.0,103335.0,103335.0,0.0,1/1,1.0,文娱用品,20260320
23.0,603659.0,璞泰来,10.013670921325684,32.19,2949197328.0,68770686256.44,68770686127.68,4.393788814544678,287855856.0,104636.0,111118.0,1.0,1/1,1.0,电池,20260320
24.0,862.0,银星能源,10.03911304473877,8.44,1082965264.0,5300042222.719999,7747537701.759999,21.44306182861328,321038660.0,110645.0,110645.0,0.0,1/1,1.0,电力,20260320
25.0,301658.0,首航新能,20.003976821899418,60.35,1253544640.0,2488659829.9,24886598057.6,55.25651550292969,498238978.0,111654.0,111654.0,0.0,1/1,1.0,光伏设备,20260320
26.0,603778.0,国晟科技,9.99545669555664,24.21,3383306464.0,15563571407.82,15897305918.88,22.910354614257812,47564152.0,111733.0,133718.0,7.0,8/4,1.0,光伏设备,20260320
27.0,600604.0,市北高新,10.038609504699709,5.7,382838528.0,8022492382.8,10677837360.0,4.908222675323486,90999046.0,131900.0,132412.0,2.0,1/1,1.0,房地产开,20260320
