序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
1.0,2445.0,中南文化,9.97304630279541,4.08,47724005.0,9654834369.84,9696558746.88,0.4943016469478607,482047675.0,92500.0,92500.0,0.0,4/4,4.0,通用设备,20260312
2.0,420.0,吉林化纤,10.087719917297363,5.02,495630608.0,12339316337.86,12343519046.72,4.0166778564453125,202258611.0,92500.0,92500.0,0.0,1/1,1.0,化学纤维,20260312
3.0,2254.0,泰和新材,10.039840698242188,13.81,502711328.0,11746341773.73,11835959711.04,4.282395362854004,42889703.0,92500.0,101009.0,1.0,1/1,1.0,化学纤维,20260312
4.0,600370.0,三房巷,10.222222328186035,2.48,258764608.0,9663768178.16,9663768185.6,2.6777572631835938,83785312.0,92502.0,93444.0,1.0,1/1,1.0,化学纤维,20260312
5.0,688295.0,中复神鹰,20.005550384521484,43.25,1318114672.0,38925000000.0,38925000000.0,3.397594451904297,141733969.0,92503.0,94039.0,2.0,1/1,1.0,化学纤维,20260312
6.0,600691.0,潞化科技,10.10929012298584,4.03,394341136.0,9573611386.56,9575207266.56,4.134210586547852,48788485.0,93031.0,93125.0,1.0,1/1,1.0,农化制品,20260312
7.0,2150.0,正泰电源,10.006738662719728,32.65,744829136.0,11706493531.7,11782366320.0,6.4527363777160645,61396692.0,93124.0,93724.0,1.0,2/2,2.0,通用设备,20260312
8.0,537.0,绿发电力,10.026385307312012,12.51,913512544.0,25853195423.52,25853195423.52,3.585606575012207,280453333.0,93157.0,93157.0,0.0,3/3,3.0,电力,20260312
9.0,601330.0,绿色动力,10.035842895507812,9.21,995343344.0,9109561910.7,13175682913.44,11.085750579833984,18208869.0,93335.0,131820.0,14.0,2/2,2.0,环境治理,20260312
10.0,603626.0,科森科技,10.022573471069336,24.37,704706640.0,13522418045.3,13522418191.52,5.278997421264648,132296419.0,93407.0,93631.0,1.0,1/1,1.0,消费电子,20260312
11.0,603978.0,深圳新星,9.992006301879885,27.52,297041456.0,5809315108.48,5809315108.48,5.171519756317139,215405011.0,93440.0,93440.0,0.0,1/1,1.0,金属新材,20260312
12.0,600726.0,华电能源,9.915014266967772,3.88,690390832.0,29004304487.04,30680464424.96,2.4330379962921143,107597374.0,93507.0,93507.0,0.0,3/3,3.0,电力,20260312
13.0,601991.0,大唐发电,10.096153259277344,4.58,764848800.0,56774088105.48,84760734218.24,1.377415657043457,209172644.0,93533.0,93533.0,0.0,1/1,1.0,电力,20260312
