序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
1.0,2309.0,中利集团,10.023866653442385,4.61,264749119.0,11092269939.88,13865337457.12,2.386789321899414,473453407.0,92500.0,92500.0,0.0,3/3,3.0,光伏设备,20260324
2.0,720.0,新能泰山,10.106383323669434,4.14,107283136.0,5202040703.94,5202040691.5199995,2.0623278617858887,124971277.0,92500.0,92500.0,0.0,1/1,1.0,电网设备,20260324
3.0,603759.0,海天股份,9.989142417907717,10.13,56912640.0,4677628800.0,4677628800.0,1.2166985273361206,45959536.0,92502.0,92502.0,0.0,1/1,1.0,环境治理,20260324
4.0,2350.0,北京科锐,10.02194595336914,15.04,328687296.0,7979494123.839999,8156663413.759999,4.14653205871582,150310181.0,93018.0,93018.0,0.0,1/1,1.0,电网设备,20260324
5.0,2192.0,融捷股份,10.005632400512695,58.6,1713840992.0,15184295930.8,15215794895.8,11.366257667541504,113672162.0,93027.0,103518.0,5.0,1/1,1.0,能源金属,20260324
6.0,2083.0,孚日股份,10.0401611328125,10.96,851831312.0,10375163571.52,10375163527.68,8.3427095413208,63015616.0,93039.0,142103.0,1.0,1/1,1.0,纺织制造,20260324
7.0,300385.0,雪浪环境,19.9871883392334,18.73,461292784.0,5444111116.09,6239823381.28,8.632525444030762,81420883.0,93042.0,93042.0,0.0,2/2,2.0,环境治理,20260324
8.0,2218.0,拓日新能,10.015174865722656,7.25,1323987600.0,10094887305.25,10244398944.0,13.22293472290039,314921998.0,93042.0,93336.0,1.0,2/2,2.0,电力,20260324
9.0,2316.0,亚联发展,9.936574935913086,5.2,293841088.0,1772082000.0,2044224000.0,16.98030662536621,17437680.0,93045.0,143136.0,2.0,1/1,1.0,通信服务,20260324
10.0,600758.0,辽宁能源,9.936574935913086,5.2,652508704.0,6867865648.8,6874490438.400001,9.575026512145996,231621899.0,93114.0,93114.0,0.0,2/2,2.0,煤炭开采,20260324
