序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
1.0,2843.0,泰嘉股份,10.013060569763184,25.27,266177755.0,6337528041.74,6361408191.74,4.2000250816345215,107560491.0,92500.0,92500.0,0.0,5/3,2.0,通用设备,20260227
2.0,603232.0,格尔软件,10.008445739746094,26.05,265805630.0,6025364869.75,6097841179.75,4.411444664001465,172255625.0,92500.0,92500.0,0.0,1/1,1.0,软件开发,20260227
3.0,35.0,中国天楹,10.047096252441406,7.01,483284416.0,16214310493.48,16740109703.68,2.9823577404022217,160563327.0,92500.0,94312.0,1.0,1/1,1.0,环境治理,20260227
4.0,2350.0,北京科锐,10.0,12.32,215180826.0,6536394122.72,6681522158.08,3.329360246658325,184573275.0,93009.0,93009.0,0.0,2/2,2.0,电网设备,20260227
5.0,899.0,赣能股份,10.015060424804688,14.61,517670960.0,14254652073.6,14254652073.6,3.6748218536376953,140661588.0,93015.0,93015.0,0.0,3/3,3.0,电力,20260227
6.0,603950.0,长源东谷,10.009886741638184,44.51,220657201.0,14403738668.0,14427061908.0,1.5427957773208618,44443235.0,93029.0,93029.0,0.0,6/3,2.0,汽车零部,20260227
7.0,2470.0,金正大,9.929078102111816,3.1,3291443216.0,10185823192.7,10186686006.4,33.02882385253906,41268139.0,93030.0,145309.0,4.0,7/5,4.0,农化制品,20260227
8.0,1896.0,豫能控股,9.975268363952637,13.34,1683749712.0,20353922942.2,20353922915.52,8.389528274536133,166036269.0,93054.0,93536.0,3.0,7/7,7.0,电力,20260227
9.0,603530.0,神马电力,10.0,60.17,660393536.0,25720555451.58,25974460937.92,2.6012513637542725,48545156.0,93143.0,94737.0,2.0,2/2,2.0,电网设备,20260227
10.0,600744.0,华银电力,9.972298622131348,7.94,1757915488.0,16127126735.56,16127126719.68,11.038037300109863,185824576.0,93154.0,93721.0,3.0,2/2,2.0,电力,20260227
11.0,2842.0,翔鹭钨业,10.005293846130373,41.56,1701046480.0,11157293562.04,13597285608.96,15.426767349243164,174162000.0,93239.0,93651.0,4.0,1/1,1.0,小金属,20260227
12.0,2177.0,御银股份,9.988649368286133,9.69,1762929536.0,6539964751.469999,7375943658.24,27.240219116210938,121900200.0,93300.0,100133.0,3.0,1/1,1.0,计算机设,20260227
13.0,605398.0,新炬网络,10.009878158569336,33.41,164232393.0,5436354222.389999,5436354222.389999,3.090174436569214,101111355.0,93407.0,93407.0,0.0,1/1,1.0,IT服务Ⅱ,20260227
14.0,2261.0,拓维信息,10.0,36.52,3361531968.0,41839221302.12,46009045357.44,8.171748161315918,464133191.0,93409.0,93409.0,0.0,1/1,1.0,软件开发,20260227
15.0,2865.0,钧达股份,10.00118350982666,92.94,2575651584.0,20899026708.48,28929066501.12,12.54126262664795,211033374.0,93415.0,100736.0,2.0,1/1,1.0,光伏设备,20260227
16.0,688118.0,普元信息,20.01352310180664,35.5,216329384.0,3312743311.5,3312743311.5,6.761166095733643,85835627.0,93431.0,93431.0,0.0,1/1,1.0,软件开发,20260227
17.0,2216.0,三全食品,10.0,12.76,313216512.0,8043967863.8,11218388452.48,3.968299627304077,133650932.0,93603.0,93603.0,0.0,1/1,1.0,食品加工,20260227
18.0,2378.0,章源钨业,9.99729061126709,40.6,1590186224.0,48521927581.4,48777557158.4,3.3429267406463623,258991987.0,93636.0,93636.0,0.0,7/5,3.0,小金属,20260227
19.0,300830.0,金现代,20.0,14.88,968049072.0,5015821407.360001,6720414389.76,20.204635620117188,131927136.0,93651.0,93651.0,0.0,1/1,1.0,软件开发,20260227
20.0,600725.0,云维股份,10.0,5.39,178097167.0,6643013300.0,6643013300.0,2.731484651565552,45705744.0,93910.0,93910.0,0.0,1/1,1.0,综合Ⅱ,20260227
21.0,2182.0,宝武镁业,9.994952201843262,21.79,670291856.0,18859516525.19,21611137918.08,3.6286733150482178,112861305.0,94224.0,94224.0,0.0,1/1,1.0,小金属,20260227
22.0,2980.0,华盛昌,9.984813690185549,28.97,216848806.0,2937266677.68,5486951605.2,7.50297212600708,112525853.0,94427.0,94427.0,0.0,1/1,1.0,电网设备,20260227
