序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
1,002290,禾盛新材,10.00676155090332,81.35,1851830112,20109399074.25,20183938045.5,9.22945499420166,16920800,092500,145003,14,1/1,1,家电零部,20260424
2,603318,水发燃气,10.048309326171875,11.39,183816148,5228817824.360001,6317727930.240001,3.515443801879883,119160129,092502,092502,0,5/4,3,燃气Ⅱ,20260424
3,600770,综艺股份,9.936908721923828,6.97,629803808,9061000000.0,9061000000.0,6.953294277191162,123578992,092502,093341,1,2/2,2,综合Ⅱ,20260424
4,000925,众合科技,10.047846794128418,9.2,381950592,6193847633.599999,6222602675.2,6.181568622589111,190241648,093000,093000,0,2/2,2,轨交设备,20260424
5,603066,音飞储存,9.990108489990234,11.12,89313537,3271282422.8799996,3271282489.6,2.7353994846343994,30071816,093000,093000,0,1/1,1,物流,20260424
6,600826,兰生股份,10.021322250366211,10.32,156400682,7590706225.68,7590706256.64,2.0691721439361572,23508072,093037,093649,1,1/1,1,专业服务,20260424
7,300422,博世科,20.086393356323242,5.56,213182897,2872785469.04,2968374935.04,7.490121364593506,61138582,093124,093124,0,1/1,1,环境治理,20260424
8,002313,日海智能,10.045661926269531,9.64,231029539,3608962227.0,3609216000.0,6.491095066070557,68628586,093124,094300,1,1/1,1,通信设备,20260424
9,300613,富瀚微,20.008560180664062,56.08,1471516672,12315156391.44,13055694249.52,11.97541618347168,84963779,093151,111036,1,1/1,1,半导体,20260424
10,002787,华源控股,9.979423522949219,21.38,334942960,5363389237.32,7166075536.96,6.429282188415527,74252740,093442,093442,0,2/2,2,包装印刷,20260424
11,600726,华电能源,10.056926727294922,5.8,2858738704,43356950006.4,45862549913.6,6.670583724975586,22411780,093457,143121,16,2/2,2,电力,20260424
12,603016,新宏泰,10.00758171081543,58.04,184102571,8599206400.0,8599206400.0,2.2041051387786865,108581115,093543,093543,0,4/2,1,电网设备,20260424
13,688268,华特气体,20.002716064453125,176.8,2674231536,21201038653.600002,21215359453.600002,12.953697204589844,36165147,093552,140134,15,4/2,1,电子化学,20260424
14,600152,维科技术,10.016977310180664,12.96,922800432,6856868700.0,6856868712.96,13.7155122756958,94569120,093607,094001,1,1/1,1,电池,20260424
15,603365,水星家纺,10.014443397521973,22.85,77214776,5936482555.0,5998040455.0,1.3217939138412476,107715791,093756,093756,0,1/1,1,服装家纺,20260424
16,603272,联翔股份,10.009960174560547,22.09,202637514,2289120430.0,2289120430.0,9.070749282836914,96369834,093845,093845,0,1/1,1,家居用品,20260424
17,603967,中创物流,10.007468223571777,14.73,164893199,5106400638.3,5106400549.92,3.276163339614868,100242069,093918,093918,0,1/1,1,物流,20260424
18,003036,泰坦股份,9.986903190612793,33.59,672782784,7264794344.740001,7264980769.240001,9.397648811340332,16674008,094145,103715,2,1/1,1,专用设备,20260424
19,603060,国检集团,9.954751014709473,7.29,401338912,5860875609.81,5860875631.68,7.008428573608398,46239653,094336,094336,0,2/2,2,专业服务,20260424
20,000906,浙商中拓,10.034602165222168,6.36,368362096,4459884899.04,4513457850.24,8.307095527648926,37566923,094339,101033,1,1/1,1,物流,20260424
21,001234,泰慕士,9.993849754333496,35.77,451485264,3272436335.0000005,3913728049.0000005,14.351629257202148,200365655,094645,094645,0,3/3,3,服装家纺,20260424
22,600527,江南高纤,10.0,2.75,420554576,4762342480.5,4762342464.0,9.037251472473145,34993860,094724,095218,1,1/1,1,纺织制造,20260424
23,002999,天禾股份,10.05747127532959,7.66,241064356,2632855942.5,2662554720.0,9.373720169067383,32189311,095257,095336,1,1/1,1,农化制品,20260424
24,002795,永和智控,10.062111854553223,8.86,222762326,3849040470.4199996,3913350576.64,5.947516918182373,52213822,095921,095921,0,1/1,1,通用设备,20260424
25,600370,三房巷,10.0,2.64,380217040,10608132675.36,10608132691.2,3.6730425357818604,14968800,100331,100331,0,1/1,1,化学纤维,20260424
26,600208,衢州发展,10.0,4.73,1648580384,40242728074.01,40247289984.0,4.215530872344971,116199696,100434,101546,2,1/1,1,房地产开,20260424
27,002127,南极电商,10.0,3.08,326827600,6143775610.28,7561000832.0,5.450321197509766,30690151,100903,100903,0,1/1,1,互联网电,20260424
28,688633,星球石墨,20.0,33.6,421678896,4830666926.400001,4830666926.400001,9.16888427734375,33862113,101215,101215,0,1/1,1,专用设备,20260424
29,603599,广信股份,10.007251739501953,15.17,562844768,13808785963.65,13808785948.48,4.1779303550720215,26835730,101310,130522,1,1/1,1,农化制品,20260424
30,000889,中嘉博创,10.11494255065918,4.79,1146783904,4166558249.34,4484834464.8,28.22830581665039,65694466,101448,104236,3,1/1,1,通信服务,20260424
31,300283,温州宏丰,20.020427703857422,11.75,827181792,4314817398.5,5839494132.0,20.400327682495117,72353797,101557,101557,0,1/1,1,电网设备,20260424
32,603655,朗博科技,10.0,47.52,295734304,5037120000.0,5037120000.0,6.033209323883057,33943440,101601,102149,2,1/1,1,汽车零部,20260424
33,603390,通达电气,10.022607803344727,14.6,720009824,5117503713.8,5134118966.4,14.551397323608398,32184240,102439,102439,0,2/2,2,汽车零部,20260424
34,000546,金圆股份,9.984639167785645,7.16,1147070352,4988409274.96,5567961512.96,23.509138107299805,34824092,102745,134506,5,1/1,1,环境治理,20260424
35,603520,司太立,10.018903732299805,11.64,587059296,5103091014.84,5103091096.320001,11.818161010742188,32261424,103312,104430,2,1/1,1,化学制药,20260424
36,001211,双枪科技,9.996816635131836,34.55,193616648,2314731666.25,2487600000.0,8.856276512145996,62943190,103424,103424,0,1/1,1,家居用品,20260424
37,600633,浙数文化,9.98542308807373,15.09,2200318064,19135243782.48,19135243903.2,11.866032600402832,9690798,103545,104906,6,1/1,1,游戏Ⅱ,20260424
38,002176,江特电机,10.016155242919922,13.62,2357626256,23235980359.92,23240154454.079998,10.523784637451172,143231270,103609,103609,0,1/1,1,电机Ⅱ,20260424
39,600499,科达制造,9.994447708129883,19.81,1221045072,37992735105.71,37992734967.04,3.2764551639556885,96209325,103718,103718,0,1/1,1,专用设备,20260424
40,002812,恩捷股份,10.005701065063477,77.18,4946335488,63492672508.240005,75800940350.72,8.017413139343262,169518769,104021,132221,16,1/1,1,电池,20260424
41,600338,西藏珠峰,9.990253448486328,22.57,3953791488,20633723491.760002,20633723672.32,19.942306518554688,42621188,104153,141347,10,1/1,1,工业金属,20260424
42,002192,融捷股份,9.99489974975586,86.28,2477165920,22356673257.84,22403050914.84,11.45481014251709,155752656,104712,130330,2,1/1,1,能源金属,20260424
43,000062,深圳华强,9.9935941696167,34.34,3731477584,35881868644.18,35916526323.520004,10.731607437133789,32961008,104821,144757,11,3/2,1,其他电子,20260424
44,002331,皖通科技,9.988901138305664,9.91,449082528,3922894756.9500003,4245758583.04,11.800813674926758,27538899,105133,111618,3,1/1,1,IT服务Ⅱ,20260424
45,301077,星华新材,19.9937801361084,38.59,881374480,3681587453.11,6563346333.190001,25.383459091186523,28363032,130000,130000,0,1/1,1,化学制品,20260424
46,002406,远东传动,10.05221939086914,8.43,368754960,5076654730.139999,6155797491.84,7.476028919219971,56623230,130233,130233,0,1/1,1,汽车零部,20260424
47,603680,今创集团,10.039215087890625,14.03,147707855,10995574301.01,10995574315.039999,1.388379693031311,86214265,130332,130332,0,1/1,1,轨交设备,20260424
48,002810,山东赫达,10.007610321044922,28.91,556879616,9355138561.86,10095166623.36,6.126829624176025,33375062,130600,130600,0,1/1,1,化学制品,20260424
49,603937,丽岛新材,10.007942199707031,13.85,144650331,2893133729.7,2893133729.7,5.256724834442139,82054325,131741,131741,0,1/1,1,工业金属,20260424
50,000973,佛塑科技,10.023175239562988,18.99,1839550896,18371366017.289997,46681916224.32,10.363445281982422,143572945,132218,132218,0,1/1,1,塑料,20260424
51,603876,鼎胜新材,10.0,26.95,1373025536,25043751390.35,25043751471.2,5.669178485870361,74568494,132541,132541,0,1/1,1,工业金属,20260424
52,001339,智微智能,10.0,80.74,1536251056,10054799506.619999,20369943851.399998,16.05132484436035,100795816,133427,133427,0,1/1,1,计算机设,20260424
53,002990,盛视科技,10.002032279968262,54.11,1105820832,7468184443.93,14168819187.18,15.666274070739746,21726896,133954,140300,5,9/5,1,计算机设,20260424
54,603819,神力股份,9.98563289642334,15.31,211420838,3333449162.9700003,3333449162.9700003,6.662744998931885,100357953,134336,134336,0,1/1,1,电机Ⅱ,20260424
55,002240,盛新锂能,10.0,50.93,3174971104,46494441211.46,46615916900.96,7.120588302612305,229427579,140145,140145,0,1/1,1,能源金属,20260424
56,002756,永兴材料,10.0,78.21,1687496384,30402623432.609997,42163131130.56,5.762855052947998,83815310,140454,140454,0,1/1,1,能源金属,20260424
57,002407,多氟多,9.986684799194336,33.04,6341989120,35642473078.799995,39331892311.04,18.46658706665039,313490954,140712,140712,0,1/1,1,化学制品,20260424
58,600537,亿晶光电,10.059171676635742,3.72,745196400,4403419866.96,4403419889.280001,17.69528579711914,67970352,141808,141808,0,1/1,1,光伏设备,20260424
59,600545,卓郎智能,9.976798057556152,4.74,822999520,8474703932.280001,8474703941.76,10.210623741149902,91673339,144144,144144,0,1/1,1,专用设备,20260424
