序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
1.0,2309.0,中利集团,9.973752975463867,4.19,307083552.0,10081694370.52,12602117992.48,3.0459518432617188,412585403.0,92500.0,92500.0,0.0,2/2,2.0,光伏设备,20260323
2.0,300385.0,雪浪环境,19.98462677001953,15.61,110816389.0,4537243701.13,5200408060.96,2.4423723220825195,206890257.0,92500.0,92500.0,0.0,1/1,1.0,环境治理,20260323
3.0,603687.0,大胜达,10.007468223571776,14.73,2404826720.0,8101969356.72,8101969474.56,30.379558563232425,6918681.0,92502.0,145652.0,17.0,4/4,4.0,包装印刷,20260323
4.0,600396.0,华电辽能,10.063898086547852,6.89,1148215936.0,10146949969.13,10146949962.24,11.429553031921388,182918338.0,93059.0,94247.0,3.0,12/7,6.0,电力,20260323
5.0,600758.0,辽宁能源,10.0,4.73,446178736.0,6247116253.620001,6253142264.160001,7.192863941192627,238476624.0,93104.0,93104.0,0.0,1/1,1.0,煤炭开采,20260323
6.0,2896.0,中大力德,10.0,77.0,967470992.0,15132245590.0,15132245590.0,6.42289924621582,14770756.0,93145.0,145142.0,6.0,1/1,1.0,通用设备,20260323
7.0,2150.0,正泰电源,10.00573444366455,38.37,2249851552.0,13757370805.86,13846535856.0,16.518665313720703,51665051.0,93209.0,143936.0,6.0,9/5,2.0,通用设备,20260323
8.0,603272.0,联翔股份,10.0,23.98,105976130.0,2484975460.0,2484975460.0,4.314386367797852,3544244.0,93450.0,145308.0,1.0,1/1,1.0,家居用品,20260323
9.0,600143.0,金发科技,10.01878547668457,17.57,3244402240.0,46293893311.96,46293893382.24,7.062828063964844,18770786.0,93903.0,144954.0,16.0,1/1,1.0,塑料,20260323
10.0,600844.0,金煤科技,10.10929012298584,4.03,298238848.0,3315604455.02,4096592687.2,9.22488498687744,106867729.0,93954.0,93954.0,0.0,1/1,1.0,化学原料,20260323
11.0,2565.0,顺灏股份,9.974093437194824,16.98,4713045760.0,17997847795.56,17998611997.44,26.641328811645508,87390252.0,94027.0,145230.0,12.0,5/3,1.0,包装印刷,20260323
12.0,600792.0,云煤能源,10.067113876342772,4.92,382500976.0,5460824112.0,5460824112.0,7.107807636260986,40140804.0,94221.0,95242.0,2.0,1/1,1.0,焦炭Ⅱ,20260323
13.0,603529.0,爱玛科技,10.007072448730469,31.11,1199244704.0,26367605848.38,27000150483.36,4.587808609008789,44571950.0,94221.0,135621.0,7.0,1/1,1.0,摩托车及,20260323
14.0,300345.0,华民股份,20.026700973510746,8.99,1604771600.0,4309332164.07,5216268131.52,38.60483169555664,16910549.0,94430.0,144206.0,12.0,1/1,1.0,光伏设备,20260323
15.0,603787.0,新日股份,10.022271156311035,14.82,357718912.0,3410730967.8,3410730967.8,10.680412292480469,22038258.0,94534.0,135916.0,1.0,1/1,1.0,摩托车及,20260323
16.0,1258.0,立新能源,10.051814079284668,10.62,903245120.0,9911896462.08,9911999943.36,9.368976593017578,92711782.0,94606.0,142400.0,2.0,3/2,1.0,电力,20260323
17.0,2310.0,东方新能,10.05747127532959,3.83,3194865824.0,16082360416.11,22977403688.96,20.290958404541016,51780431.0,94857.0,134639.0,7.0,6/4,3.0,电力,20260323
18.0,300868.0,杰美特,19.99482154846191,46.33,797146704.0,3741773001.33,5928016160.0,22.17444610595703,4966576.0,95100.0,142339.0,24.0,1/1,1.0,消费电子,20260323
19.0,600376.0,首开股份,9.925093650817873,5.87,1281798208.0,15142047970.54,15142048005.76,8.649259567260742,169305169.0,95224.0,95224.0,0.0,1/1,1.0,房地产开,20260323
20.0,2218.0,拓日新能,10.016695022583008,6.59,1222912416.0,9175904460.91,9311805384.96,13.731851577758787,225424070.0,95709.0,95709.0,0.0,1/1,1.0,电力,20260323
21.0,603803.0,瑞斯康达,10.015060424804688,14.61,1782188320.0,6207548767.7699995,6207548694.719999,29.99467086791992,17368294.0,102238.0,144908.0,9.0,10/5,1.0,通信设备,20260323
22.0,603727.0,博迈科,10.027854919433594,19.75,414230784.0,5563955720.75,5563955780.0,7.735182285308838,88766710.0,102607.0,102607.0,0.0,1/1,1.0,油服工程,20260323
23.0,600032.0,浙江新能,10.0204496383667,10.76,1726100048.0,25874306486.24,25874306529.28,6.853883266448975,12951812.0,102641.0,144948.0,9.0,1/1,1.0,电力,20260323
24.0,603016.0,新宏泰,10.008554458618164,38.58,395557264.0,5716012800.0,5716012800.0,7.136420249938965,4359540.0,103554.0,145124.0,4.0,4/2,1.0,电网设备,20260323
25.0,603616.0,韩建河山,10.015174865722656,7.25,315043360.0,2786124250.0,2837055500.0,11.722618103027344,45010175.0,130100.0,130100.0,0.0,1/1,1.0,水泥,20260323
26.0,600149.0,廊坊发展,10.034602165222168,6.36,284778000.0,2417817600.0,2417817600.0,12.453361511230469,54114696.0,130432.0,130432.0,0.0,1/1,1.0,电力,20260323
27.0,703.0,恒逸石化,10.037175178527832,11.84,715730592.0,42427072040.64,42655041259.52,1.7565414905548096,134348195.0,130642.0,130642.0,0.0,1/1,1.0,炼化及贸,20260323
28.0,603105.0,芯能科技,10.017271041870115,12.74,1298752880.0,6370115959.4800005,6370115984.96,21.39287567138672,7577752.0,135934.0,145143.0,5.0,1/1,1.0,电力,20260323
