序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
1.0,626.0,远大控股,9.961685180664062,8.61,83226843.0,4336999245.809999,4362057299.04,1.918995976448059,32381349.0,92500.0,92500.0,0.0,1/1,1.0,物流,20260410
2.0,889.0,中嘉博创,10.126582145690918,4.35,775670480.0,3783846090.6,4072866371.999999,20.58365821838379,35154433.0,92500.0,103212.0,3.0,3/3,3.0,通信服务,20260410
3.0,1269.0,欧晶科技,10.014238357543944,23.18,104364174.0,4460109905.0199995,4460109905.0199995,2.3409528732299805,70551505.0,92500.0,93709.0,1.0,1/1,1.0,光伏设备,20260410
4.0,2364.0,中恒电气,9.990604400634766,35.12,119026948.0,19600604051.199997,19792401395.199997,0.6072616577148438,1101336860.0,92500.0,92500.0,0.0,2/2,2.0,其他电源,20260410
5.0,600103.0,青山纸业,10.14084529876709,3.91,360035488.0,8650206573.77,8761632600.32,4.162160396575928,186847224.0,92500.0,92500.0,0.0,1/1,1.0,造纸,20260410
6.0,603933.0,睿能科技,10.0,24.53,392533440.0,5091068424.75,5091068424.75,7.753896713256836,111915770.0,92503.0,93739.0,1.0,2/2,2.0,其他电子,20260410
7.0,603950.0,长源东谷,10.004456520080566,49.37,320374080.0,15976467716.0,16002337596.0,2.005287170410156,220113873.0,92503.0,92503.0,0.0,3/3,3.0,汽车零部,20260410
8.0,2824.0,和胜股份,10.013060569763184,25.27,697381360.0,5559428807.8,7863489084.64,12.614437103271484,51641696.0,93009.0,145124.0,3.0,2/2,2.0,工业金属,20260410
9.0,600707.0,彩虹股份,10.031347274780272,7.02,647087184.0,25185441518.64,25190495890.56,2.5758819580078125,116682333.0,93014.0,93305.0,1.0,2/2,2.0,光学光电,20260410
10.0,600743.0,华远控股,9.95850658416748,2.65,430329360.0,6217167316.099999,6217167332.0,6.966677188873291,82803630.0,93033.0,93539.0,1.0,4/4,4.0,一般零售,20260410
11.0,600482.0,中国动力,10.010881423950195,40.44,1804687968.0,91727883121.92,91727883121.92,1.9700151681900024,217287800.0,93044.0,93044.0,0.0,1/1,1.0,其他电源,20260410
12.0,600345.0,长江通信,9.995952606201172,54.36,1398440496.0,11500363384.92,17917715278.079998,12.218396186828612,82713251.0,93046.0,104110.0,5.0,2/2,2.0,通信设备,20260410
13.0,600983.0,惠而浦,10.049261093139648,11.17,91289887.0,8561123630.0,8561123719.36,1.0717087984085083,2062049.0,93048.0,93048.0,0.0,1/1,1.0,白色家电,20260410
14.0,402.0,金 融 街,9.881422996520996,2.78,173696280.0,8308494738.16,8309225133.12,2.1043081283569336,20568636.0,93106.0,93215.0,1.0,1/1,1.0,房地产开,20260410
15.0,2328.0,新朋股份,10.010881423950195,10.11,718734832.0,5770706068.559999,7802594700.0,12.614014625549316,98074531.0,93112.0,93412.0,2.0,2/2,2.0,汽车零部,20260410
16.0,605117.0,德业股份,9.999212265014648,139.6,1776656640.0,126942822863.2,126942823142.4,1.4051241874694824,169165465.0,93122.0,93310.0,2.0,1/1,1.0,光伏设备,20260410
17.0,670.0,盈方微,9.986504554748535,8.15,641425712.0,6698182268.25,6884510771.200001,9.644732475280762,55563391.0,93133.0,93403.0,2.0,1/1,1.0,其他电子,20260410
18.0,603889.0,新澳股份,10.06289291381836,8.75,250443484.0,6341309126.25,6388877600.0,3.98019027709961,38640875.0,93136.0,101109.0,3.0,1/1,1.0,纺织制造,20260410
19.0,603777.0,来伊份,9.980557441711426,16.97,666269744.0,5675178097.0199995,5675177995.2,11.872137069702148,33793226.0,93200.0,94839.0,3.0,3/3,3.0,休闲食品,20260410
20.0,688690.0,纳微科技,20.015220642089844,31.54,703829728.0,12736317688.1,12736317782.72,5.581210613250732,23321369.0,93522.0,144940.0,2.0,1/1,1.0,化学制药,20260410
21.0,2074.0,国轩高科,10.005669593811035,38.81,4036248576.0,67381626034.94,70405756888.48001,6.04188871383667,171517573.0,93636.0,131536.0,5.0,1/1,1.0,电池,20260410
22.0,2418.0,康盛股份,10.058026313781738,5.69,804701136.0,6466100853.22,6466116000.0,12.64655590057373,84812864.0,93648.0,145451.0,1.0,1/1,1.0,家电零部,20260410
23.0,2962.0,五方光电,10.019518852233888,16.91,592199520.0,3537301524.55,4932061237.6,17.128536224365234,81570863.0,93651.0,93651.0,0.0,2/2,2.0,光学光电,20260410
24.0,2950.0,奥美医疗,9.975668907165527,13.56,371480528.0,6129055034.04,8587078932.48,6.125358581542969,31361066.0,93709.0,111248.0,1.0,1/1,1.0,医疗器械,20260410
25.0,2263.0,大东南,10.112359046936035,4.9,2022847904.0,9203890990.0,9203964470.400002,22.425472259521484,83020548.0,93754.0,130518.0,2.0,1/1,1.0,塑料,20260410
26.0,2787.0,华源控股,9.97605800628662,13.78,534978624.0,3456852370.92,4618733437.76,15.640774726867676,15543840.0,93900.0,145439.0,5.0,1/1,1.0,包装印刷,20260410
27.0,603026.0,石大胜华,9.997417449951172,85.16,2292917744.0,19816818352.24,19816818352.24,11.823102951049805,88753752.0,94057.0,132245.0,1.0,1/1,1.0,电池,20260410
28.0,603272.0,联翔股份,10.014859199523926,37.02,165290391.0,3836271540.000001,3836271540.000001,4.388914108276367,144400212.0,94403.0,94403.0,0.0,3/2,1.0,家居用品,20260410
29.0,534.0,万泽股份,9.992775917053224,45.68,990386816.0,22838648602.88,23276176028.16,4.419018268585205,105011970.0,94457.0,94457.0,0.0,3/2,1.0,生物制品,20260410
30.0,603093.0,南华期货,10.02849006652832,19.31,203210258.0,11780372393.83,13859267741.759998,1.776496648788452,73082557.0,94630.0,94630.0,0.0,1/1,1.0,多元金融,20260410
31.0,605006.0,山东玻纤,10.0,10.12,485981216.0,6072489544.879999,6072489484.16,8.170427322387695,18156899.0,94707.0,95713.0,2.0,1/1,1.0,玻璃玻纤,20260410
32.0,603088.0,宁波精达,9.983633041381836,13.44,615666496.0,5884997529.599999,6752094289.92,10.671971321105955,18125184.0,94723.0,104244.0,1.0,1/1,1.0,通用设备,20260410
33.0,600876.0,凯盛新能,9.955751419067385,9.94,94349732.0,3933009132.22,6418009102.4,2.4597256183624268,24339700.0,95106.0,95106.0,0.0,1/1,1.0,玻璃玻纤,20260410
34.0,3036.0,泰坦股份,10.012463569641112,26.48,227958163.0,5727054309.28,5727201273.28,4.136935710906982,46202251.0,95651.0,95651.0,0.0,1/1,1.0,专用设备,20260410
35.0,603200.0,上海洗霸,10.0,61.71,514609616.0,10828877156.13,10828877156.13,4.876328468322754,182608467.0,100246.0,100246.0,0.0,1/1,1.0,环境治理,20260410
36.0,603773.0,沃格光电,9.99489974975586,43.14,1302827152.0,9691773427.62,9695138347.62,13.82231903076172,46760740.0,100548.0,102006.0,3.0,2/2,2.0,光学光电,20260410
37.0,605060.0,联德股份,10.007454872131348,59.03,404232416.0,14104651812.0,14202145760.0,2.9419469833374023,96578983.0,100637.0,100637.0,0.0,3/2,1.0,通用设备,20260410
38.0,762.0,西藏矿业,10.0,33.88,2736875248.0,17644724937.84,17645356122.24,15.88084602355957,5471620.0,100903.0,145539.0,8.0,1/1,1.0,能源金属,20260410
39.0,2580.0,圣阳股份,10.028985023498535,18.98,3464758656.0,8585390424.0,8614433468.16,41.55976486206055,70306513.0,101430.0,135136.0,9.0,2/2,2.0,电池,20260410
40.0,601010.0,文峰股份,10.0,2.42,266113228.0,4472160000.0,4472160000.0,6.051457405090332,42163902.0,102504.0,102855.0,1.0,1/1,1.0,一般零售,20260410
41.0,600537.0,亿晶光电,10.0,4.07,840271728.0,4817720123.26,4817720147.68,17.84834098815918,35094389.0,102657.0,103721.0,1.0,1/1,1.0,光伏设备,20260410
42.0,601999.0,出版传媒,10.0130033493042,8.46,174767293.0,4660738362.0,4660738395.84,3.896664619445801,104996230.0,103509.0,103509.0,0.0,1/1,1.0,出版,20260410
43.0,2988.0,豪美新材,10.01243782043457,35.38,343851120.0,8836941426.640001,8836941426.640001,3.986315965652466,50059162.0,103512.0,103512.0,0.0,1/1,1.0,工业金属,20260410
44.0,600713.0,南京医药,10.0,6.05,630067760.0,7803307980.599999,7918802311.2,8.269442558288574,43847980.0,103539.0,111136.0,2.0,1/1,1.0,医药商业,20260410
45.0,600156.0,华升股份,9.986504554748535,8.15,140477693.0,3277202221.3,3277202237.6,4.385312557220459,89204447.0,103724.0,103724.0,0.0,1/1,1.0,纺织制造,20260410
46.0,1299.0,美能能源,9.978463172912598,15.32,209264568.0,3345886759.08,3717223443.92,6.47251558303833,140331200.0,104906.0,104906.0,0.0,1/1,1.0,燃气Ⅱ,20260410
47.0,1211.0,双枪科技,10.003585815429688,30.68,334646896.0,2055454921.0,2208960000.0,16.623668670654297,88266360.0,110115.0,135445.0,1.0,1/1,1.0,家居用品,20260410
48.0,659.0,珠海中富,9.974424362182615,4.3,274092240.0,5528520836.0,5528520870.4,5.150679588317871,37328730.0,110457.0,110457.0,0.0,1/1,1.0,包装印刷,20260410
49.0,600105.0,永鼎股份,9.988452911376951,38.1,8424382720.0,55702001956.200005,55702001880.0,15.946019172668455,219931335.0,130347.0,132854.0,4.0,3/2,1.0,通信设备,20260410
50.0,2177.0,御银股份,9.97304630279541,8.16,1198983872.0,5507338738.08,6211320975.36,22.38471794128418,75380864.0,131621.0,145151.0,3.0,1/1,1.0,计算机设,20260410
51.0,605069.0,正和生态,9.964412689208984,12.36,82479114.0,2616584536.08,2616584536.08,3.264824151992798,86246844.0,132015.0,132015.0,0.0,1/1,1.0,环境治理,20260410
