序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
1,600961,株冶集团,10.009960174560547,22.09,103042803,16607535871.82,23699758031.36,0.6204581260681152,579840829,092500,092500,0,2/2,2,工业金属,20260417
2,600330,天通股份,10.02531623840332,21.73,820489792,26802529859.68,26802529859.68,3.0612401962280273,371164914,092502,092502,0,1/1,1,电子化学,20260417
3,002203,海亮股份,9.993674278259277,17.39,916307072,38469136667.91,39853624319.200005,2.38979172706604,149322121,093012,093433,3,1/1,1,工业金属,20260417
4,688227,品高股份,19.995264053344727,101.36,494660848,11459282674.0,11459282674.0,4.35259485244751,266883211,093013,093316,1,2/2,2,IT服务Ⅱ,20260417
5,600156,华升股份,9.97624683380127,9.26,377621632,3723545100.52,3723545119.04,10.195714950561523,33216786,093040,144822,2,6/3,2,纺织制造,20260417
6,605388,均瑶健康,10.049627304077148,8.87,408917216,5326293080.0,5326293080.0,7.757967948913574,56220721,093112,093209,1,3/3,3,饮料乳品,20260417
7,002487,大金重工,10.0,85.47,1119224848,53924755135.02,54508436431.68,2.0791425704956055,219789694,093115,093115,0,1/1,1,风电设备,20260417
8,002081,金 螳 螂,10.089020729064941,3.71,269856672,9811484138.19,9851250912.16,2.771557569503784,61675040,093121,093530,1,1/1,1,装修装饰,20260417
9,600683,京投发展,10.0,11.99,325826736,8881923388.03,8881923424.0,3.6845791339874268,52767570,093226,093647,2,3/3,3,房地产开,20260417
10,002580,圣阳股份,10.0,30.58,2496919984,13832520504.0,13879313775.359999,18.180532455444336,240388768,093330,112406,14,17/9,7,电池,20260417
11,600727,鲁北化工,10.01430606842041,7.69,362348896,4064804308.15,4064804315.84,9.01539134979248,67045265,093334,100234,2,1/1,1,化学原料,20260417
12,000037,深南电A,10.039761543273926,11.07,247187300,3751713220.5,6672581893.440001,6.7173333168029785,115688252,093403,093403,0,1/1,1,电力,20260417
13,002108,沧州明珠,10.059171676635742,5.58,1322939248,9193039989.48,9199178000.64,14.596061706542969,60116894,093403,103754,1,1/1,1,塑料,20260417
14,300905,宝丽迪,19.991365432739258,55.58,886466240,7761537518.98,9949692383.68,11.570951461791992,73571134,093542,093542,0,2/2,2,化学纤维,20260417
15,603118,共进股份,10.0,15.18,1066308352,11950855843.08,11950855752.0,9.047246932983398,99005447,093553,094335,2,1/1,1,通信设备,20260417
16,600234,科新发展,9.994478225708008,19.92,136233171,5229417782.160001,5229417782.160001,2.636134147644043,71686004,093606,094151,2,1/1,1,装修装饰,20260417
17,002297,博云新材,10.01243782043457,17.69,2008313200,10138224248.11,10138224195.04,20.1871280670166,117809916,093651,093721,1,5/5,5,航空装备,20260417
18,002990,盛视科技,9.995682716369629,50.95,905291328,6918939332.35,13341366431.1,13.265801429748535,81127685,093712,112730,6,4/4,4,计算机设,20260417
19,603083,剑桥科技,10.001514434814453,145.29,3382881456,40040234713.17,51236571966.71999,8.54732894897461,596678134,094025,094025,0,1/1,1,通信设备,20260417
20,600707,彩虹股份,10.028247833251953,7.79,906299360,27947947212.28,27953555981.12,3.3049612045288086,55892432,094110,130037,1,1/1,1,光学光电,20260417
21,002802,洪汇新材,10.020174980163574,16.36,301648672,2448817266.52,2965182760.4,12.67688274383545,225110328,094112,094112,0,2/2,2,化学制品,20260417
22,002428,云南锗业,10.007097244262695,62.0,6170237696,40488208750.0,40493440000.0,15.394145011901855,139931210,094242,101436,5,1/1,1,小金属,20260417
23,603773,沃格光电,10.002079963684082,52.9,1130556688,11884441685.699999,11888567885.699999,9.73692512512207,86609572,094243,100723,3,7/4,1,光学光电,20260417
24,300776,帝尔激光,20.0,99.36,1887600208,16700897679.84,27225326776.32,11.648260116577148,121055256,094627,100618,7,1/1,1,光伏设备,20260417
25,603315,福鞍股份,9.97624683380127,18.52,1225220528,5933183209.28,5933183357.44,20.957355499267578,14804888,094812,145342,10,2/2,2,环境治理,20260417
26,002957,科瑞技术,10.00239372253418,45.97,1052518528,19246667286.14,19306593870.079998,5.632567405700684,118892211,094936,094936,0,1/1,1,自动化设,20260417
27,002217,合力泰,9.836065292358398,2.68,1327206064,19508584007.88,20044789084.16,6.922877788543701,52854022,095318,101754,2,1/1,1,光学光电,20260417
28,002259,升达林业,9.9609375,5.63,251738471,4235608143.21,4235608171.36,6.080007076263428,84174625,095909,095909,0,1/1,1,燃气Ⅱ,20260417
29,603178,圣龙股份,9.974746704101562,17.42,157231687,4118294967.0200005,4118294967.0200005,3.9229702949523926,94566595,100221,100221,0,1/1,1,汽车零部,20260417
30,603278,大业股份,9.981684684753418,12.01,317684912,4104530297.92,4104530297.92,8.010550498962402,106096340,100606,100606,0,1/1,1,通用设备,20260417
31,600208,衢州发展,10.153846740722656,3.58,553446576,30458555286.46,30462008064.0,1.8732398748397827,53346224,100638,101005,1,1/1,1,房地产开,20260417
32,002628,成都路桥,10.079051971435547,5.57,249469621,4198581347.1400003,4217049317.1200004,6.167531967163086,90569029,100821,100821,0,1/1,1,基础建设,20260417
33,002940,昂利康,10.0,39.16,1503537968,7255387287.719999,7899675763.759999,21.418621063232422,63924784,101709,141524,1,2/2,2,化学制药,20260417
