序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
23,600488,津药药业,9.964412689208984,6.18,633152192,6747859682.4,6747859731.84,9.627074241638184,52480621,094009,094009,0,1/1,1,化学制药,20260428
24,600152,维科技术,10.028050422668457,15.69,1150701088,8301255393.75,8301255409.44,14.27641773223877,105780411,094037,094037,0,12/6,3,电池,20260428
25,603338,浙江鼎力,9.992283821105957,57.02,550862048,28871956060.58,28871955661.440002,1.9269139766693115,72232936,094115,094115,0,1/1,1,工程机械,20260428
26,002210,飞马国际,9.854015350341797,3.01,492780864,7992356225.49,8010310631.679999,6.377111434936523,228095027,094233,094233,0,2/2,2,环境治理,20260428
27,603931,格林达,10.008703231811523,37.92,687797536,7567253769.6,7567253769.6,9.28616714477539,64236631,094331,095131,2,2/2,2,电子化学,20260428
28,603336,宏辉果蔬,10.01742172241211,12.63,514170960,7688120275.35,7688120262.72,6.811588287353516,23231622,094346,102616,1,1/1,1,种植业,20260428
29,600156,华升股份,9.967496871948242,10.15,456969520,4081423625.3,4081423645.6,11.546826362609863,76370579,094445,095206,2,1/1,1,纺织制造,20260428
30,600320,振华重工,9.959349632263184,5.41,1078062976,17972007346.010002,28501792629.760002,6.063012599945068,30345490,094608,135344,2,1/1,1,专用设备,20260428
31,002647,仁东控股,9.991459846496582,12.88,1091546048,13076956542.16,14558156632.320002,8.491948127746582,36792260,094751,100551,3,1/1,1,多元金融,20260428
32,603283,赛腾股份,10.0,54.67,871986464,14825084384.11,14825084329.44,5.958323001861572,159074173,094952,094952,0,1/1,1,自动化设,20260428
33,002313,日海智能,10.0,10.12,351790256,3788661590.9999995,3788927999.9999995,9.475591659545898,103403933,094957,094957,0,3/2,1,通信设备,20260428
34,001298,好上好,9.995285034179688,23.33,753361616,5568293209.219999,10090552366.56,13.806831359863281,153537529,095506,095506,0,1/1,1,其他电子,20260428
35,002081,金 螳 螂,9.932279586791992,4.87,2224345808,12879225809.43,12931426399.52,17.831144332885742,17609920,095703,144836,3,8/6,1,装修装饰,20260428
36,600770,综艺股份,10.05747127532959,7.66,1367820496,9958000000.0,9958000000.0,14.68798828125,128867741,095727,095727,0,4/3,1,综合Ⅱ,20260428
37,003026,中晶科技,10.00971794128418,45.28,660484400,4382669312.0,5869148320.0,15.50862979888916,96830963,100006,100006,0,1/1,1,半导体,20260428
38,300187,永清环保,19.921875,6.14,455477856,3941122888.8799996,3964120062.3999996,11.910506248474121,39564176,100924,130212,2,1/1,1,环境治理,20260428
39,000967,盈峰环境,10.007758140563965,14.18,2695385488,45652412271.44,45673958100.799995,6.145473003387451,183802535,103736,103736,0,1/1,1,环保设备,20260428
40,002715,登云股份,10.019268035888672,17.13,211480865,2363940000.0,2363940000.0,9.139116287231445,54528575,104215,104215,0,1/1,1,汽车零部,20260428
41,605168,三人行,10.004989624023438,44.09,605589440,9294920912.74,9294920912.74,6.763989448547363,119238186,105835,105835,0,1/1,1,广告营销,20260428
42,002575,群兴玩具,10.032362937927246,6.8,589921040,3973413400.0,4192200000.0,15.371522903442383,70443892,110024,110024,0,1/1,1,文娱用品,20260428
43,601177,杭齿前进,10.02031135559082,16.25,357152720,6500975000.0,6625344440.0,5.661917209625244,117969767,111100,111100,0,1/1,1,通用设备,20260428
44,600623,华谊集团,9.969481468200684,10.81,497787232,20279935463.73,22947806136.8,2.543397903442383,50419180,111737,111737,0,1/1,1,化学原料,20260428
45,002733,雄韬股份,9.989736557006836,32.15,1373673312,11858937701.85,12352509420.8,12.178975105285645,52848170,111809,143900,3,1/1,1,电池,20260428
46,000593,德龙汇能,9.987030029296875,25.44,1324219280,9119811819.36,9123572843.52,14.890450477600098,84396920,112051,112051,0,4/3,2,燃气Ⅱ,20260428
47,603215,比依股份,10.0,22.22,470384800,4160214603.6,4176016823.22,11.475926399230957,13671966,130213,134146,3,1/1,1,小家电,20260428
48,002652,扬子新材,9.980430603027344,5.62,224888222,2877799680.0,2877799680.0,8.206228256225586,29021455,130330,130330,0,1/1,1,装修建材,20260428
49,600379,宝光股份,10.0,13.86,322324032,4576593677.04,4576593732.48,7.352842330932617,40833777,130813,131343,1,1/1,1,电网设备,20260428
50,001358,兴欣新材,10.010649681091309,30.99,226776474,1540093822.23,3817968000.0,14.98065185546875,19216899,131054,143830,1,1/1,1,化学制品,20260428
51,300540,蜀道装备,20.0,36.12,1283952448,7466986608.48,8291675053.2,18.210948944091797,25126733,131312,132048,1,1/1,1,专用设备,20260428
52,603779,威龙股份,10.0,7.04,209388116,2337862588.16,2337862574.08,9.217297554016113,28019939,131425,131425,0,1/1,1,非白酒,20260428
53,600744,华银电力,10.02538013458252,8.67,1636928304,17609847455.579998,17609847438.24,9.712756156921387,211009922,132154,132154,0,1/1,1,电力,20260428
54,002297,博云新材,9.985387802124023,22.58,4341293824,12940706813.019999,12940706745.279999,35.259376525878906,101376206,133712,133712,0,12/7,1,航空装备,20260428
55,600496,精工钢构,9.946236610412598,4.09,440592000,8139611957.57,8139611937.12,5.6291680335998535,31610644,134104,135107,1,1/1,1,专业工程,20260428
56,600248,陕建股份,10.119048118591309,3.7,351370544,13711235358.2,13837020536.0,2.6209218502044678,40984885,134904,134904,0,1/1,1,房屋建设,20260428
57,600726,华电能源,10.031347274780273,7.02,3684364688,52476860180.159996,55509500067.84,7.5410475730896,104256575,141023,141047,1,4/4,4,电力,20260428
58,601101,昊华能源,10.010110855102539,10.88,700454720,15667177434.880001,15667177369.6,4.694976806640625,44635417,141529,141529,0,4/2,1,煤炭开采,20260428
59,002989,中天精装,9.995817184448242,26.3,215155762,4821752343.3,5302470318.3,4.577437400817871,69873840,144315,144315,0,1/1,1,装修装饰,20260428
60,920471,美邦科技,29.958158493041992,15.53,172505410,823565326.7099999,1292096000.0,23.0637149810791,35848442,145344,145344,0,1/1,1,化学制品,20260428
