序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
26.0,890.0,法尔胜,10.0,13.42,1242946064.0,5629569837.32,5629743250.56,22.964786529541016,33523146.0,104648.0,104721.0,1.0,17/10,4.0,环保设备,20260317
27.0,301667.0,纳百川,20.0,105.36,1182490944.0,2370016200.24,11765509056.0,54.21770858764648,62032175.0,104715.0,104715.0,0.0,4/2,1.0,汽车零部,20260317
28.0,1369.0,双欣材料,9.97706413269043,19.18,1176707872.0,3855743661.84,21999460000.0,31.797515869140625,53888128.0,104833.0,105021.0,1.0,1/1,1.0,化学纤维,20260317
29.0,2150.0,正泰电源,10.0,34.87,952447648.0,12502463382.86,12583495056.0,7.959907531738281,154022777.0,105509.0,105509.0,0.0,5/3,1.0,通用设备,20260317
30.0,2629.0,仁智股份,9.936908721923828,6.97,366949392.0,2950360922.5,2969903060.0,12.850224494934082,115819793.0,105651.0,105651.0,0.0,1/1,1.0,油服工程,20260317
31.0,301680.0,固德电材,20.0,130.8,1265181584.0,2197764384.0,10830240000.0,61.821659088134766,27999963.0,110045.0,134406.0,4.0,1/1,1.0,汽车零部,20260317
32.0,603685.0,晨丰科技,10.018552780151367,29.65,173037964.0,5973459398.549999,7440684341.2,2.9844443798065186,74016747.0,110706.0,110706.0,0.0,1/1,1.0,光学光电,20260317
33.0,301226.0,祥明智能,20.01150131225586,41.74,752138192.0,4541312000.0,4541312000.0,17.898141860961914,72929714.0,130327.0,130327.0,0.0,1/1,1.0,电机Ⅱ,20260317
34.0,605167.0,利柏特,10.011848449707031,18.57,214912506.0,8339229900.0,8339229900.0,2.666416883468628,133303296.0,130412.0,130412.0,0.0,1/1,1.0,专业工程,20260317
35.0,603778.0,国晟科技,9.982254028320312,24.79,3809967232.0,15936428550.18,16278158353.12,24.43859481811523,12878405.0,130553.0,145338.0,2.0,8/4,2.0,光伏设备,20260317
36.0,603992.0,松霖科技,10.009910583496094,33.3,339371456.0,14426347445.099998,14426347478.4,2.43605899810791,105722571.0,131218.0,131218.0,0.0,4/2,1.0,家居用品,20260317
37.0,533.0,顺钠股份,10.02143669128418,20.53,5145440000.0,14061046272.0,14182452480.0,39.661495208740234,126249235.0,131818.0,145133.0,2.0,10/6,2.0,电网设备,20260317
38.0,688295.0,中复神鹰,20.0,59.4,2520986032.0,53460000000.0,53460000000.0,5.105863094329834,73634794.0,133623.0,150000.0,9.0,4/2,1.0,化学纤维,20260317
39.0,2470.0,金正大,10.091742515563965,3.6,3077101664.0,11828697901.2,11829699878.4,27.84746742248535,183064320.0,143324.0,143324.0,0.0,3/2,1.0,农化制品,20260317
