序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
33.0,600602.0,云赛智联,9.995285034179688,23.33,2496126640.0,25063488756.699997,31907821728.48,10.361760139465332,111538397.0,102637.0,103531.0,2.0,1/1,1.0,软件开发,20260330
34.0,2361.0,神剑股份,9.970674514770508,15.0,3313354672.0,12136844760.0,14265524640.0,28.426225662231445,285894210.0,102927.0,102927.0,0.0,3/3,3.0,塑料,20260330
35.0,603017.0,中衡设计,9.97906494140625,15.76,473088352.0,4352759017.68,4352758938.88,11.381900787353516,89286625.0,103101.0,103101.0,0.0,1/1,1.0,工程咨询,20260330
36.0,603601.0,再升科技,10.015174865722656,14.5,5063543552.0,16563944079.5,16563944152.0,31.85171127319336,65371901.0,104428.0,135243.0,30.0,4/3,1.0,专业工程,20260330
37.0,1400.0,江顺科技,10.001340866088867,164.1,401578352.0,2461500000.0,9846000000.0,17.189725875854492,74778729.0,105306.0,105306.0,0.0,4/2,1.0,专用设备,20260330
38.0,603016.0,新宏泰,9.992670059204102,45.02,307449424.0,6670163200.0,6670163200.0,4.840734481811523,15498089.0,105823.0,105823.0,0.0,1/1,1.0,电网设备,20260330
39.0,2222.0,福晶科技,10.0,71.94,2873465136.0,33678834305.16,33829785000.0,8.795095443725586,161772413.0,110624.0,110624.0,0.0,1/1,1.0,光学光电,20260330
40.0,688677.0,海泰新光,19.994983673095703,47.83,340180112.0,5733716910.0,5733716910.0,6.279546737670898,12315698.0,111008.0,111644.0,1.0,1/1,1.0,医疗器械,20260330
41.0,300385.0,雪浪环境,19.97578811645508,19.82,1164975536.0,5760933386.06,6602952451.52,22.739057540893555,108278721.0,111157.0,111157.0,0.0,6/3,1.0,环境治理,20260330
42.0,603061.0,金海通,10.000386238098145,284.67,663306272.0,17080200000.000002,17080200000.000002,4.060163497924805,47482956.0,112118.0,112118.0,0.0,1/1,1.0,半导体,20260330
43.0,600487.0,亨通光电,10.010213851928713,53.85,6944960512.0,131673003581.25,132815222985.6,5.525508880615234,404739292.0,112427.0,112427.0,0.0,1/1,1.0,通信设备,20260330
44.0,2309.0,中利集团,9.930715560913086,4.76,3939074624.0,11453189786.08,14316487265.92,36.369625091552734,93198896.0,112821.0,134842.0,3.0,7/5,1.0,光伏设备,20260330
45.0,600345.0,长江通信,10.0,43.23,797509600.0,9145708409.31,14249132293.44,9.071735382080078,107239018.0,130003.0,130003.0,0.0,4/2,1.0,通信设备,20260330
46.0,601869.0,长飞光纤,10.001458168029783,301.69,4346270208.0,122588205950.66,249770690825.76,3.671147346496582,323847923.0,130010.0,130010.0,0.0,5/3,1.0,通信设备,20260330
47.0,8.0,神州高铁,10.0,2.97,393365440.0,8067401947.440001,8067641709.6,4.946505069732666,31340034.0,130012.0,132045.0,1.0,1/1,1.0,轨交设备,20260330
48.0,603239.0,浙江仙通,9.98593521118164,23.46,243064613.0,6351091200.0,6351091200.0,3.9366588592529297,3265632.0,130418.0,145412.0,2.0,1/1,1.0,汽车零部,20260330
49.0,603716.0,塞力医疗,10.009671211242676,22.75,706782384.0,4810527244.25,4810527244.25,15.218677520751951,114328919.0,131010.0,131010.0,0.0,1/1,1.0,医药商业,20260330
50.0,603778.0,国晟科技,10.0,25.3,2653883616.0,16264285692.6,16613045838.4,16.90713119506836,135172840.0,131245.0,132054.0,2.0,1/1,1.0,光伏设备,20260330
51.0,2634.0,棒杰股份,10.013531684875488,8.13,257816348.0,3630163193.940001,3734535922.56,7.274623394012451,51502737.0,131512.0,131512.0,0.0,1/1,1.0,服装家纺,20260330
52.0,600135.0,乐凯胶片,10.04975128173828,11.06,564873296.0,6119576514.940001,6119576570.240001,10.021257400512695,166974047.0,131928.0,131928.0,0.0,1/1,1.0,塑料,20260330
53.0,2432.0,九安医疗,9.99417209625244,75.5,4105724160.0,33099929103.5,35105672296.0,13.25832748413086,24476873.0,132324.0,142215.0,3.0,2/2,2.0,医疗器械,20260330
54.0,600724.0,宁波富达,9.9827880859375,6.39,157100408.0,9233183622.96,9235090450.08,1.783180594444275,30907937.0,133027.0,133027.0,0.0,1/1,1.0,房地产服,20260330
55.0,605222.0,起帆电缆,9.985243797302246,22.36,472880032.0,9232513271.28,9232513405.44,5.298408031463623,11059256.0,133330.0,142306.0,2.0,1/1,1.0,电网设备,20260330
56.0,603272.0,联翔股份,9.99381160736084,35.55,439532960.0,3683939849.999999,3683939849.999999,12.394207954406738,1784610.0,133420.0,144620.0,15.0,6/3,1.0,家居用品,20260330
57.0,753.0,漳州发展,10.076335906982422,7.21,575105024.0,7148578521.91,7148578529.12,8.329080581665039,97163142.0,134227.0,134227.0,0.0,4/2,1.0,综合Ⅱ,20260330
58.0,603122.0,合富中国,10.0130033493042,16.92,839333776.0,6735050550.360001,6735050668.800001,12.949016571044922,44946288.0,134400.0,134442.0,1.0,1/1,1.0,医疗服务,20260330
59.0,603358.0,华达科技,10.0,33.33,1405859072.0,15171132501.69,15656536589.759998,9.60019302368164,114953703.0,135215.0,135215.0,0.0,1/1,1.0,汽车零部,20260330
60.0,300900.0,广联航空,20.0,38.16,2056536752.0,9798914035.44,12505808021.759998,22.887195587158203,38843292.0,135336.0,143115.0,5.0,1/1,1.0,航空装备,20260330
61.0,603897.0,长城科技,10.0,32.89,420995632.0,6789669548.09,6789669548.09,6.492168426513672,85352839.0,140534.0,140534.0,0.0,1/1,1.0,电网设备,20260330
62.0,600219.0,南山铝业,10.0,6.49,3575171536.0,74529223117.91,74529222760.96,4.951582908630371,94924330.0,145434.0,145434.0,0.0,1/1,1.0,工业金属,20260330
