序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
13,603030,全筑股份,9.829059600830078,2.57,114438517,3384519146.3999996,3384519146.3999996,3.428130626678467,22364140,093706,093845,2,1/1,1,装修装饰,20260421
14,603178,圣龙股份,10.02087688446045,21.08,556789872,4983562451.48,4983562451.48,11.824803352355957,110807020,093932,094105,2,3/3,3,汽车零部,20260421
15,001268,联合精密,9.997042655944824,37.19,354514960,2340490691.46,4014040691.4599996,15.276083946228027,22920197,094106,141100,10,4/2,1,家电零部,20260421
16,603016,新宏泰,9.998008728027344,55.23,251406049,8182876800.0,8182876800.0,3.144169807434082,50148729,094220,094348,1,1/1,1,电网设备,20260421
17,000980,众泰汽车,10.185185432434082,2.38,473083728,11974705041.74,12001263554.56,4.075303077697754,75258746,094439,094439,0,1/1,1,汽车零部,20260421
18,600736,苏州高新,10.015897750854492,6.92,332865568,7966946916.44,7966946951.04,4.295413017272949,133536790,095241,095241,0,1/1,1,房地产开,20260421
19,603738,泰晶科技,9.993654251098633,34.67,1606144704,13378719347.640001,13378719208.960001,12.362791061401367,106441164,095534,100225,1,3/2,1,元件,20260421
20,603815,交建股份,9.953344345092773,7.07,469311616,4375794341.45,4375794376.8,11.10993480682373,88850104,100106,102133,1,1/1,1,基础建设,20260421
21,600715,文投控股,9.90099048614502,2.22,328020928,6354466375.02,9012874778.880001,5.254764556884766,22949916,100237,100607,1,1/1,1,游戏Ⅱ,20260421
22,605298,必得科技,10.0,59.62,181417075,11104284620.0,11199617000.0,1.688338279724121,91296106,100418,100418,0,3/2,1,轨交设备,20260421
23,002338,奥普光电,9.993132591247559,64.06,1493645008,15374400000.0,15374400000.0,9.998856544494629,59527819,100521,130912,1,1/1,1,军工电子,20260421
24,688661,和林微纳,20.0,103.44,1326030352,15711276721.44,15711276721.44,8.823426246643066,79961292,101001,104004,8,1/1,1,半导体,20260421
25,300533,冰川网络,20.01569938659668,30.58,748648272,5044895073.24,7169847042.599999,15.626753807067871,111179155,101303,101303,0,1/1,1,游戏Ⅱ,20260421
26,000056,皇庭国际,10.106383323669434,2.07,372830752,1870713923.31,2447833423.68,20.44767951965332,7448274,101454,130342,2,1/1,1,房地产服,20260421
27,000539,粤电力Ａ,9.9827880859375,6.39,710513024,16328922284.609999,33549314964.48,4.579566955566406,130343341,102333,102333,0,1/1,1,电力,20260421
28,002952,亚世光电,9.995969772338867,27.29,291206016,3592592923.2799997,4484838600.0,8.416725158691406,109290992,102512,102512,0,1/1,1,光学光电,20260421
29,600103,青山纸业,9.936574935913086,5.2,1984502688,11504111044.4,11652299110.4,18.210216522216797,182609408,103916,103916,0,2/2,2,造纸,20260421
30,002853,皮阿诺,10.003789901733398,29.03,152996365,3736300779.4500003,5310049970.440001,4.204768657684326,33622546,104454,104454,0,1/1,1,家居用品,20260421
31,603115,海星股份,10.009037971496582,48.69,398318368,11777643576.0,11777643576.0,3.5476725101470947,88104798,104603,104603,0,1/1,1,元件,20260421
32,688268,华特气体,20.0,119.04,1584953664,14274726478.08,14284368718.08,12.142473220825195,95219976,104642,112509,1,1/1,1,电子化学,20260421
33,600261,阳光照明,10.0,4.07,309013920,5433665571.620001,5433665547.200001,5.821489334106445,37928330,104747,105032,1,1/1,1,照明设备,20260421
34,003027,同兴科技,10.017498016357422,25.15,296602960,2637253345.2,3287688480.0,11.556950569152832,83614670,105051,105051,0,1/1,1,环境治理,20260421
35,002950,奥美医疗,10.022953033447266,14.38,544157360,6499691105.42,9106356567.04,8.785260200500488,167022262,111136,111136,0,1/1,1,医疗器械,20260421
36,600032,浙江新能,10.030394554138184,10.86,1203710464,26114774018.64,26114774062.079998,4.8812055587768555,138047976,112516,112516,0,1/1,1,电力,20260421
37,600396,华电辽能,10.013531684875488,8.13,2300006960,11973106422.210001,11973106414.080002,20.614913940429688,74378931,112616,112616,0,1/1,1,电力,20260421
38,600979,广安爱众,9.91735553741455,5.32,955299392,6555622082.8,6712015197.440001,15.36589527130127,36972398,112713,134404,1,2/2,2,电力,20260421
39,000690,宝新能源,10.02087688446045,5.27,1222207776,11459447414.0,11466929001.119999,11.089502334594727,168664705,112918,112918,0,1/1,1,电力,20260421
40,600308,华泰股份,10.106383323669434,4.14,196975346,6279842528.639999,6279842528.639999,3.230988025665283,52894213,130144,130144,0,1/1,1,造纸,20260421
41,688020,方邦股份,20.002138137817383,112.25,985938160,9248165250.0,9248165250.0,11.481948852539062,30504049,130158,132831,12,1/1,1,元件,20260421
42,603898,好莱客,10.015174865722656,14.5,112190842,4514503399.0,4514503312.0,2.574355363845825,64688850,130220,130220,0,1/1,1,家居用品,20260421
43,301486,致尚科技,19.997703552246094,209.06,4143579328,15147182020.3,26902048814.7,29.3205623626709,89126041,130321,141000,4,1/1,1,消费电子,20260421
44,002846,英联股份,9.993247985839844,16.29,296924528,4186824783.8399997,6841696265.28,7.335005760192871,86170842,130521,130521,0,1/1,1,包装印刷,20260421
45,000819,岳阳兴长,9.980682373046875,17.08,422301696,6243291786.48,6311137064.959999,6.964598178863525,39749993,133212,133212,0,1/1,1,炼化及贸,20260421
46,603788,宁波高发,10.031545639038086,17.44,250205562,3890254785.92,3890254785.92,6.622803211212158,41395584,134315,134315,0,1/1,1,汽车零部,20260421
47,002982,湘佳股份,9.978768348693848,15.54,222181586,2021616160.1999998,3157634247.18,11.344290733337402,164796478,141712,141712,0,1/1,1,养殖业,20260421
48,605365,立达信,9.984089851379395,27.65,443079808,13880656021.4,13880656132.0,3.3447747230529785,49208705,141820,141820,0,1/1,1,照明设备,20260421
49,600699,均胜电子,10.0,28.71,2845127584,38903590119.24,44522622777.6,7.665477752685547,316362495,142715,142715,0,1/1,1,汽车零部,20260421
50,000715,中兴商业,10.0,6.27,159982896,3049432871.1,3388525092.4799995,5.538200855255127,45443956,144209,144209,0,1/1,1,一般零售,20260421
51,002201,九鼎新材,10.031596183776855,13.93,1244001696,8386182479.5,9077292823.2,15.68481731414795,171033278,145145,145145,0,1/1,1,玻璃玻纤,20260421
52,600520,三佳科技,9.989181518554688,30.5,865694672,4832115000.0,4832115000.0,18.49962615966797,109176275,145544,145544,0,3/2,1,专用设备,20260421
53,002342,巨力索具,10.01540756225586,21.42,5670995456,20449459800.0,20563200000.0,30.30404281616211,163990684,145651,145651,0,1/1,1,通用设备,20260421
